count,arrest,year,community_area,primary_type
105,17,2014,3,03
163,41,2015,21,26
298,22,2011,4,14
253,82,2007,1,08A
56,4,2013,72,03
43,8,2011,44,02
1,0,2016,77,01A
426,55,2008,7,26
338,16,2010,15,05
2,0,2011,58,13
272,232,2013,25,24
173,25,2014,74,06
1611,380,2011,49,08B
8,3,2016,62,17
14,5,2007,60,17
326,45,2008,26,08A
28,8,2016,77,04A
84,27,2010,16,04B
83,9,2014,28,17
13,2,2016,57,04B
661,72,2007,14,06
869,249,2011,1,08B
59,12,2008,20,11
531,131,2011,58,08B
261,37,2015,69,11
2,1,2011,49,13
20,5,2010,70,10
501,55,2014,41,06
181,7,2010,56,05
31,22,2016,63,15
585,141,2007,2,26
5,0,2008,60,09
667,142,2007,49,08A
954,55,2016,29,06
279,63,2010,32,08A
1,0,2012,56,13
5,0,2013,28,01A
22,6,2014,34,04B
32,12,2010,30,02
34,11,2009,60,04B
571,116,2012,15,08B
1,1,2011,16,19
39,39,2010,25,22
14,14,2010,22,16
15,15,2008,69,16
1,1,2015,20,16
22,5,2012,67,17
5,5,2012,15,13
54,5,2013,39,03
25,24,2007,69,22
473,37,2012,44,03
10,1,2010,16,10
111,111,2015,32,18
81,26,2013,28,04A
10,10,2008,3,19
1,0,2008,,17
6,1,2011,48,20
317,84,2012,56,08B
87,20,2010,70,04B
1,0,2016,57,10
290,14,2010,48,14
168,43,2015,56,26
111,89,2016,43,15
66,2,2008,13,07
1462,359,2013,69,08B
9,0,2015,9,07
125,35,2009,1,04B
5,1,2010,42,09
25,13,2010,32,17
49,1,2010,47,06
113,20,2009,58,04B
146,48,2008,44,04A
45,1,2011,64,11
511,166,2011,53,26
697,409,2008,35,26
97,7,2007,75,11
11,11,2012,16,22
530,47,2016,76,06
501,107,2012,67,08A
1,1,2010,45,16
64,64,2013,67,19
10,6,2007,59,15
94,7,2010,57,07
200,14,2016,16,07
356,88,2015,15,26
44,44,2016,77,18
78,12,2014,37,14
451,56,2009,66,07
12,3,2008,,08A
64,54,2008,24,15
2,0,2013,69,13
29,26,2014,75,24
86,6,2012,25,10
371,75,2009,49,04B
35,9,2014,2,04B
10,3,2008,44,01A
239,27,2013,27,07
324,13,2010,21,05
170,44,2009,44,04A
14,3,2013,7,04A
383,24,2014,44,05
230,226,2013,35,18
112,24,2008,58,04B
127,22,2008,1,04B
28,16,2010,23,01A
69,0,2009,13,07
36,4,2012,68,20
37,5,2012,25,09
4,1,2012,11,02
21,1,2013,53,02
534,277,2009,35,26
67,12,2010,51,04B
4,4,2013,45,19
18,18,2011,42,19
160,31,2014,35,08A
46,46,2010,67,16
3,1,2010,3,13
82,21,2012,18,26
1,1,2016,46,16
2,2,2009,14,19
94,13,2012,45,08A
94,12,2015,72,08B
18,5,2012,22,17
30,2,2016,36,05
564,58,2008,66,07
4,4,2007,4,15
18,1,2011,64,03
754,178,2010,3,08B
22,2,2014,73,20
276,56,2007,26,04B
168,10,2013,26,05
33,6,2014,46,20
378,71,2008,49,04B
2,2,2015,74,22
19,5,2009,,08A
79,59,2009,24,15
68,5,2015,48,07
13,9,2009,44,01A
88,21,2007,75,03
1699,351,2012,71,08B
231,56,2010,23,04A
16,2,2010,42,10
61,8,2013,39,11
3,0,2016,57,09
1,1,2016,17,01A
1,0,2011,9,20
10,1,2010,50,20
127,7,2011,50,14
47,1,2013,37,07
5,5,2010,47,24
821,328,2015,71,26
522,187,2010,14,08B
44,6,2010,9,14
346,88,2012,44,11
16,3,2007,55,04A
5,1,2010,16,09
1,0,2014,19,12
71,4,2016,54,05
6,4,2012,42,22
68,9,2008,60,04B
404,35,2014,27,14
5,1,2012,45,17
136,16,2012,8,07
12,5,2014,35,17
114,32,2007,38,04A
16,1,2016,76,24
143,6,2015,57,14
119,20,2012,72,26
129,19,2016,42,07
6,6,2007,38,01A
54,54,2009,69,16
236,51,2012,22,08A
87,27,2015,18,08B
170,170,2012,20,18
29,28,2016,8,22
6,0,2007,,10
2,1,2007,55,01A
5,5,2009,3,19
99,15,2014,40,04B
529,74,2014,75,06
10,10,2010,14,13
23,4,2010,63,02
157,13,2012,33,14
36,12,2016,17,04A
29,28,2012,32,16
36,7,2015,19,20
243,13,2011,59,14
58,51,2007,3,24
12,5,2010,59,20
12,2,2008,60,10
415,88,2015,23,08A
1,0,2011,47,17
299,12,2015,69,03
858,855,2009,44,18
245,11,2012,14,05
83,9,2008,20,03
38,12,2013,35,04A
1,0,2008,61,12
3987,887,2011,32,06
66,64,2013,7,18
4,0,2010,70,09
195,41,2012,39,26
78,62,2016,30,15
98,25,2014,7,08A
3,0,2016,5,20
80,5,2016,51,07
541,166,2013,44,26
401,127,2009,7,26
154,6,2016,61,11
10,2,2014,40,10
243,59,2009,26,08A
13,12,2015,6,15
242,50,2014,3,11
229,11,2012,10,14
34,2,2009,20,11
7,7,2012,51,22
505,266,2014,26,26
2597,2595,2010,23,18
64,0,2013,72,11
11,2,2012,65,20
1,1,2014,5,16
4,2,2013,35,01A
3,2,2007,,04B
8,1,2009,60,09
64,3,2010,43,02
29,8,2015,23,17
21,1,2010,51,10
100,8,2014,14,11
60,60,2007,55,18
20,0,2013,18,11
27,6,2011,47,08A
40,5,2008,1,10
24,3,2014,7,17
477,474,2007,38,18
1,0,2014,2,09
19,3,2008,58,10
3,1,2012,64,02
3255,471,2013,25,06
3,3,2014,74,24
1,0,2012,20,01A
119,13,2007,41,11
16,1,2009,49,09
17,5,2009,26,17
217,10,2012,3,05
33,10,2012,20,04A
39,2,2008,49,10
5,5,2011,51,19
46,39,2007,14,24
3,0,2009,1,09
133,21,2007,47,08B
239,39,2010,42,04B
8,1,2009,58,09
223,37,2015,39,08B
1165,459,2008,28,26
4,3,2014,41,24
52,3,2007,74,11
425,213,2007,40,26
40,40,2016,17,18
1065,58,2010,71,05
17,5,2011,11,03
5,1,2007,5,02
25,20,2009,52,15
1,0,2015,46,12
114,101,2016,29,24
16,1,2007,26,10
1,1,2015,0,26
2699,2689,2013,23,18
90,7,2010,72,11
34,1,2007,36,07
15,3,2009,75,02
5,5,2011,70,16
1,0,2010,35,01A
89,5,2016,34,14
405,74,2016,31,08B
65,13,2015,7,08A
15,9,2008,33,15
1220,542,2009,23,26
29,4,2010,,05
317,34,2014,69,03
379,83,2014,23,08A
48,9,2014,19,20
42,37,2016,8,24
175,35,2008,21,08A
69,13,2012,76,07
119,29,2011,22,04B
2,1,2013,70,09
1,0,2015,34,09
104,88,2012,42,24
860,36,2012,16,06
644,179,2010,44,26
1,1,2010,47,22
469,239,2015,26,26
4,3,2016,19,16
7,1,2013,59,20
294,29,2015,3,11
13,13,2014,6,15
7,0,2015,40,10
17,6,2010,35,04A
97,97,2010,7,18
631,64,2007,42,05
5,5,2015,74,24
460,34,2013,71,05
1006,149,2012,26,08B
4,1,2015,2,09
24,8,2015,7,17
96,6,2015,14,11
42,3,2011,45,04B
158,39,2013,42,04B
26,6,2008,21,17
472,82,2007,71,04B
1316,136,2007,69,06
1,0,2012,47,10
20,6,2014,23,17
19,6,2011,41,04A
1,0,2011,41,01A
85,6,2008,32,05
463,17,2016,2,14
60,2,2007,54,07
3050,497,2010,25,06
8,7,2015,41,24
12,1,2013,51,10
45,8,2013,43,02
210,39,2014,39,08B
4,2,2011,74,04A
26,0,2010,18,11
2,1,2012,26,13
28,4,2016,37,04B
8,3,2007,21,09
230,13,2010,26,05
94,25,2014,72,08B
153,34,2015,35,08A
80,9,2007,71,10
10,2,2012,47,04B
1101,350,2009,22,08B
9,9,2016,29,22
19,1,2011,67,09
157,43,2013,23,04A
8,0,2011,45,10
11,1,2013,42,10
7,2,2012,77,20
171,26,2008,56,08A
28,28,2008,14,16
35,8,2009,71,17
608,172,2013,3,08B
357,16,2015,44,05
11,11,2007,14,22
35,2,2010,53,02
55,7,2013,51,04B
96,7,2014,48,07
1,1,2014,74,22
1,1,2010,45,19
2,2,2013,3,13
43,43,2013,67,16
40,3,2015,46,20
9,3,2016,37,10
1,0,2014,72,13
29,8,2010,7,04A
299,296,2010,35,18
15,3,2015,73,20
14,6,2013,23,01A
2,0,2009,22,13
203,45,2008,15,08A
371,27,2012,29,07
202,12,2007,51,05
5,1,2008,41,02
2,2,2008,10,15
11,2,2015,35,17
1,1,2009,45,13
49,8,2009,5,03
4,1,2013,14,13
442,28,2015,27,14
16,6,2013,63,02
2463,327,2008,67,08B
26,2,2011,55,11
532,109,2009,71,08A
1,1,2010,22,19
99,99,2011,41,18
19,6,2008,56,17
802,296,2014,71,26
2,2,2011,16,16
21,14,2012,51,24
3,0,2012,,08B
76,13,2011,38,11
17,2,2007,15,09
41,7,2008,61,20
565,161,2011,30,26
134,6,2008,5,11
8,1,2016,27,09
491,67,2015,75,06
2,1,2008,74,02
122,25,2015,40,04B
23,23,2008,69,19
54,2,2010,39,11
17,16,2007,3,22
6,2,2007,56,09
4,2,2013,50,20
57,10,2016,12,08B
317,63,2009,45,08B
596,41,2012,70,06
4,4,2013,47,24
90,2,2010,37,07
24,2,2011,22,10
451,119,2013,14,08B
54,0,2013,9,14
75,14,2014,18,08B
30,8,2008,15,17
20,20,2008,3,16
2,1,2008,67,13
4,1,2013,16,09
174,18,2014,57,14
34,34,2011,74,18
2,0,2010,20,01A
60,17,2015,22,04A
42,5,2014,56,03
2,0,2010,64,02
4,3,2014,28,16
62,5,2015,72,05
132,28,2016,8,04B
39,5,2014,49,02
2,0,2014,62,20
2,2,2014,40,22
1027,272,2014,44,08B
24,3,2009,2,02
2,0,2010,77,12
53,6,2012,43,02
18,1,2012,51,10
13,6,2014,58,02
30,4,2014,1,02
925,174,2013,26,08B
691,49,2012,71,05
40,8,2016,28,20
63,8,2014,15,03
101,15,2016,36,08B
1,0,2013,47,10
45,41,2011,22,24
191,37,2012,42,04B
1647,203,2011,67,06
5,5,2008,60,22
8,5,2015,22,01A
175,21,2007,31,07
39,16,2010,20,04A
10,10,2007,60,16
223,12,2010,3,05
2,0,2015,45,01A
557,555,2011,40,18
882,36,2013,16,06
378,368,2008,26,16
85,73,2013,42,24
793,63,2007,56,06
20,18,2011,45,24
265,59,2010,39,26
29,4,2007,28,02
3,0,2012,70,09
65,55,2007,71,24
6,6,2007,26,22
63,4,2013,76,07
117,19,2011,63,03
16,2,2008,40,02
631,17,2016,27,06
265,4,2010,14,05
3,1,2015,74,04B
1,0,2015,75,09
8,7,2008,49,22
305,67,2016,54,08B
90,21,2011,30,11
4,1,2012,59,20
95,84,2007,49,16
291,54,2008,5,26
322,11,2014,24,07
14,13,2008,1,22
339,13,2014,71,11
455,165,2011,38,26
12,12,2008,58,22
1082,163,2007,15,06
410,28,2011,65,14
8,7,2016,37,24
96,96,2007,1,16
260,260,2007,58,16
133,118,2011,61,15
28,5,2010,65,20
2584,2582,2012,23,18
8,6,2014,13,15
76,16,2011,55,26
34,34,2014,23,19
2,2,2010,51,22
5,0,2014,60,02
41,2,2015,18,05
3,0,2011,10,20
213,15,2010,10,14
3,0,2009,34,02
3,3,2008,21,19
255,17,2016,75,14
29,10,2015,45,04A
22,6,2015,41,04B
58,7,2015,20,08A
276,33,2010,8,07
564,141,2008,69,08A
6,4,2010,45,17
5,0,2015,74,10
146,34,2015,26,11
562,52,2008,23,03
8,8,2010,42,22
75,7,2014,21,03
400,181,2015,3,26
143,143,2015,22,18
3,0,2012,16,09
43,1,2014,52,07
225,39,2010,44,11
487,136,2012,14,08B
56,1,2012,9,14
5,4,2012,47,24
637,36,2013,70,06
9,1,2012,50,20
240,13,2015,34,06
44,44,2010,32,16
3,1,2011,33,20
171,7,2010,33,14
15,5,2012,63,02
1,1,2012,14,13
9,1,2015,41,10
166,24,2009,23,11
21,17,2013,51,24
233,233,2010,20,18
306,78,2010,22,08A
40,39,2009,71,19
161,42,2010,72,26
99,14,2010,45,08A
32,7,2008,69,17
17,0,2007,12,07
106,8,2010,18,26
138,138,2012,67,16
763,156,2007,21,06
8,3,2015,20,17
50,10,2012,51,04B
65,19,2011,40,04A
5,2,2010,11,02
971,63,2011,68,14
216,38,2013,29,07
1,1,2010,71,13
1,1,2008,15,19
22,4,2010,25,09
42,8,2010,68,20
136,5,2016,8,10
18,6,2012,23,01A
26,5,2012,42,10
1786,401,2010,71,08B
165,50,2012,23,04A
203,39,2015,14,26
10,2,2007,69,09
5,2,2013,47,04B
584,30,2011,43,03
683,65,2015,2,06
662,197,2012,3,08B
9,4,2011,40,01A
87,87,2015,45,18
5,5,2008,56,19
56,2,2015,39,05
30,24,2015,40,24
76,6,2007,47,05
36,12,2010,22,17
11,2,2013,77,20
402,17,2014,34,06
4,2,2016,55,15
560,33,2009,60,06
22,1,2010,,08B
189,35,2008,7,03
16,14,2010,51,24
160,160,2013,20,18
203,42,2013,22,08A
30,0,2015,52,07
133,24,2013,72,26
35,35,2013,32,16
450,248,2014,3,26
171,171,2014,22,18
89,8,2015,21,03
46,37,2016,38,15
57,46,2008,58,24
176,14,2013,33,14
252,135,2014,26,11
50,11,2008,1,24
278,72,2009,20,26
8,0,2014,74,10
462,139,2016,61,26
249,74,2009,3,08A
23,23,2009,72,18
136,11,2016,31,05
83,20,2014,20,08A
64,53,2008,49,24
1,0,2011,10,12
316,30,2009,7,11
106,14,2007,2,03
386,114,2013,44,11
609,41,2010,70,06
60,2,2012,37,07
10,2,2007,14,10
44,2,2012,39,11
160,12,2013,8,07
24,3,2009,14,17
64,64,2008,71,16
15,0,2014,41,10
11,9,2007,17,15
3,0,2013,45,17
30,15,2011,42,17
26,26,2007,71,22
28,2,2016,29,10
41,31,2007,26,24
3,3,2013,42,22
3,1,2008,32,13
29,6,2007,3,10
239,237,2011,25,16
17,14,2008,60,24
21,21,2011,22,22
309,22,2011,77,14
132,20,2007,74,26
57,12,2007,34,03
54,8,2007,40,11
24,5,2013,22,17
13,5,2010,77,20
1597,361,2013,71,08B
1134,194,2009,1,06
414,48,2008,28,11
631,37,2009,58,06
1307,377,2007,42,08B
13,3,2010,47,04B
831,822,2007,30,18
10,3,2014,20,17
2,1,2009,39,01A
37,20,2009,3,17
1,1,2016,4,01A
5,5,2009,15,16
284,9,2012,26,05
245,26,2009,6,07
2,0,2013,11,02
41,35,2014,40,24
479,44,2010,29,07
2,2,2013,71,13
44,44,2009,18,18
21,1,2013,25,09
78,3,2014,39,05
316,99,2007,41,26
23,7,2016,4,04A
1,1,2007,42,13
44,7,2013,68,20
1670,141,2009,49,06
32,2,2009,39,04A
115,115,2014,45,18
185,184,2012,35,18
808,63,2014,2,06
22,7,2012,7,04A
273,64,2011,42,08A
5,2,2016,76,04B
617,88,2008,32,08B
102,17,2013,45,08A
64,13,2013,18,26
255,255,2009,56,16
365,46,2009,28,03
147,56,2009,14,08A
3,3,2012,45,19
3,0,2016,28,12
215,56,2014,14,26
33,3,2012,53,02
1,0,2010,47,10
262,14,2011,53,03
1111,254,2015,44,08B
140,15,2008,35,03
37,6,2013,20,04A
4,4,2015,40,22
132,13,2013,3,05
150,34,2011,51,08A
39,3,2015,49,02
5,0,2015,62,20
77,7,2014,72,05
92,33,2007,3,04B
1099,207,2010,26,08B
16,10,2009,72,04A
13,13,2015,28,16
70,25,2014,22,04A
32,6,2015,56,03
693,37,2009,22,05
8,0,2016,76,10
1,1,2010,26,13
3,3,2011,47,19
19,0,2012,18,11
7,1,2014,22,01A
81,8,2009,35,11
445,69,2007,51,08B
1,1,2007,,24
1,0,2013,77,12
87,8,2015,15,03
2,2,2013,20,01A
3275,408,2012,25,06
7,5,2013,64,02
26,3,2015,1,02
10,3,2015,58,02
3,3,2013,51,22
370,34,2015,24,07
162,4,2013,10,14
3,0,2011,51,17
1,0,2014,75,09
6,0,2014,74,04B
3,0,2012,,05
32,32,2009,26,19
23,20,2009,48,15
2,1,2009,18,01A
19,1,2016,47,07
138,66,2007,30,04A
8,2,2013,65,20
1,0,2014,45,01A
69,4,2012,72,11
923,55,2008,67,05
86,84,2012,7,18
25,5,2014,41,04B
39,10,2012,35,04A
19,5,2007,30,01A
169,8,2013,14,05
35,12,2014,45,04A
76,2,2016,12,05
208,14,2009,45,05
40,40,2016,4,18
180,175,2009,39,18
27,0,2014,18,05
10,2,2015,60,02
502,62,2016,29,04B
24,24,2015,23,19
15,3,2009,18,04A
3,0,2015,13,15
551,194,2012,44,26
1041,50,2010,16,06
216,15,2016,57,06
76,18,2007,14,04B
113,93,2010,42,24
185,45,2013,39,26
332,12,2015,71,11
53,53,2009,21,16
59,12,2010,76,07
1369,1306,2007,43,18
6,0,2010,55,02
617,142,2007,70,08B
2,2,2015,2,22
29,28,2008,26,19
27,23,2008,48,15
6,3,2007,63,01A
88,1,2011,62,07
45,4,2015,5,08A
16,2,2010,38,02
78,6,2016,23,20
1,1,2008,18,01A
48,38,2007,49,19
239,33,2016,19,08A
101,80,2015,66,15
898,57,2009,67,05
174,64,2014,67,04A
370,24,2015,71,03
44,13,2011,32,04B
122,30,2011,70,08A
204,7,2008,45,05
28,7,2014,67,01A
57,57,2016,59,18
12,12,2007,1,19
19,8,2008,18,04A
45,3,2007,,06
12,9,2007,77,15
175,135,2008,39,18
255,231,2012,25,24
18,18,2007,21,22
1,1,2009,9,15
10,1,2014,75,10
43,17,2007,63,04A
43,9,2012,72,03
24,24,2008,21,16
80,80,2010,5,18
118,118,2014,23,16
9,2,2011,39,02
12,0,2012,18,03
19,5,2011,24,20
2,0,2016,35,12
1497,89,2010,24,14
3,3,2014,28,19
10,6,2015,5,17
524,92,2013,25,04B
112,7,2009,35,03
345,19,2011,17,14
13,3,2008,72,04A
28,0,2016,19,17
2,1,2016,50,01A
197,4,2015,15,11
414,412,2012,28,18
944,49,2007,25,05
5,0,2010,17,20
380,87,2013,21,08B
740,49,2008,22,05
435,97,2007,75,26
14,4,2011,70,17
692,39,2010,69,05
15,14,2013,21,13
2,2,2015,34,22
1,1,2008,72,01A
1,1,2013,70,22
124,12,2011,53,11
30,1,2014,10,07
80,10,2008,35,11
23,8,2016,50,04A
3,3,2007,60,19
38,8,2007,23,02
33,28,2010,16,24
147,26,2011,64,26
8,7,2016,57,24
112,3,2015,76,14
782,31,2010,42,06
147,8,2015,56,11
15,15,2014,34,24
457,41,2010,51,06
26,24,2009,60,24
4,2,2009,32,13
9,0,2011,52,20
54,54,2012,67,19
457,98,2013,67,08A
240,77,2007,43,04A
373,11,2010,52,14
294,23,2012,27,07
365,58,2009,28,11
21,21,2007,15,22
1,0,2016,59,01A
667,34,2008,58,06
1227,122,2008,1,06
991,991,2014,67,18
78,4,2013,25,10
51,14,2008,3,17
9,9,2008,15,16
493,51,2014,8,14
260,16,2008,6,07
2,1,2008,39,01A
2,1,2012,69,13
1,1,2015,35,16
1825,168,2008,49,06
34,7,2008,39,04A
46,46,2008,18,18
191,28,2011,11,26
2,2,2016,27,22
33,8,2016,59,04A
227,16,2007,40,03
48,41,2010,70,24
1585,348,2012,69,08B
58,32,2007,34,11
8,8,2013,16,22
394,53,2008,28,03
159,51,2008,14,08A
13,3,2010,5,04A
15,10,2007,43,01A
190,190,2008,56,16
4,2,2011,18,02
1,1,2013,17,12
556,203,2009,32,08B
22,8,2011,16,17
491,488,2007,63,18
916,101,2007,26,06
5,1,2007,3,09
61,8,2014,33,07
6,6,2007,56,22
8,8,2011,67,22
410,55,2013,44,03
560,29,2008,60,06
161,23,2007,2,11
187,36,2009,7,03
20,3,2016,29,09
84,3,2012,39,03
23,14,2013,67,17
2,0,2013,15,13
93,8,2011,32,10
3,0,2011,72,02
1,0,2016,7,12
293,65,2008,20,26
4,1,2007,14,09
66,52,2009,1,24
244,74,2013,56,08B
84,77,2009,58,24
712,286,2015,69,26
95,31,2012,28,04A
767,280,2007,16,08B
38,38,2008,72,18
319,37,2008,3,08A
471,36,2014,40,06
15,4,2012,28,01A
42,11,2014,75,04B
31,31,2016,50,18
354,16,2008,7,11
1,1,2013,56,13
829,68,2015,29,14
92,78,2009,49,24
4,3,2007,16,13
30,26,2014,2,24
1,1,2010,32,19
244,11,2014,26,03
24,4,2008,14,17
167,166,2009,71,16
128,3,2015,21,11
571,134,2013,15,08B
155,40,2011,16,08A
16,16,2010,16,22
4,4,2016,64,15
4,0,2013,5,04A
512,39,2015,8,14
31,5,2009,69,17
1143,1143,2015,67,18
1139,115,2007,61,14
149,149,2011,25,19
267,11,2011,43,11
13,12,2007,65,15
12,1,2016,35,20
1,0,2011,24,12
2,2,2009,15,19
59,13,2007,69,10
93,3,2012,47,06
33,27,2013,70,24
28,10,2012,32,17
5,0,2012,42,09
7,6,2015,34,24
55,7,2015,33,07
337,9,2012,21,05
143,19,2016,73,08A
4,2,2016,8,09
214,11,2011,60,05
97,7,2010,25,10
16,5,2011,34,04A
478,56,2013,51,06
97,2,2012,57,07
357,52,2016,46,08A
536,83,2010,67,08A
250,13,2013,52,14
1,1,2013,5,01A
4,4,2009,56,19
446,95,2009,69,08A
6,6,2012,22,16
42,16,2011,2,04A
25,25,2012,25,22
25,21,2007,21,24
762,358,2014,69,26
703,211,2010,15,08B
854,42,2011,49,05
36,9,2012,30,02
522,39,2009,23,03
82,3,2016,74,14
264,93,2012,32,08A
1245,1028,2007,53,18
248,12,2012,48,14
46,4,2012,70,04B
4,0,2016,73,17
326,82,2010,56,08B
122,6,2014,21,11
296,15,2015,26,03
180,28,2008,23,11
28,0,2012,16,10
25,3,2007,35,02
443,46,2010,44,03
787,69,2016,25,07
27,21,2015,2,24
215,2,2016,41,14
283,7,2011,58,05
33,3,2010,67,17
2,2,2010,15,13
771,55,2014,29,14
1,0,2015,74,09
40,14,2015,75,04B
258,17,2011,1,05
14,2,2016,46,17
405,39,2015,40,06
53,52,2008,71,19
127,127,2009,26,16
355,23,2012,15,05
135,43,2015,67,04A
379,31,2014,71,03
113,91,2014,66,15
37,37,2013,5,18
39,8,2014,5,08A
6,5,2009,49,22
6,0,2012,4,20
20,2,2009,40,02
253,113,2009,5,26
5,5,2014,2,22
6,0,2016,7,20
80,80,2011,34,18
18,6,2013,38,02
21,21,2009,58,22
88,88,2015,23,16
17,17,2009,1,22
22,1,2015,75,10
200,14,2012,56,05
18,0,2012,70,10
2,0,2008,34,02
2089,221,2011,22,06
1,0,2014,7,16
1,1,2009,21,19
130,122,2011,67,24
3,0,2013,55,02
139,116,2007,68,15
56,3,2011,63,11
65,21,2012,16,04B
245,37,2011,30,03
17,3,2015,67,01A
42,21,2013,16,24
191,9,2014,15,11
478,73,2011,45,06
779,49,2013,42,06
24,21,2007,56,24
1937,141,2007,71,06
426,108,2007,69,04B
271,271,2011,2,18
2,2,2016,11,15
70,59,2016,27,24
16,8,2007,53,01A
1,1,2015,28,19
429,39,2013,69,05
8,4,2014,5,17
1,1,2010,21,13
21,6,2008,2,02
7,7,2010,70,22
1,1,2012,51,09
115,2,2014,76,14
125,8,2014,56,11
28,23,2007,15,24
4,1,2013,17,20
501,146,2010,21,08B
1,1,2011,47,16
239,39,2016,37,06
159,46,2007,53,04A
25,1,2015,10,07
9,9,2009,60,22
954,54,2013,24,14
1,1,2014,34,22
661,120,2010,25,04B
18,1,2007,7,02
1,0,2013,6,09
10,5,2007,10,04A
409,22,2016,23,03
171,61,2010,50,26
101,8,2011,56,07
1,1,2015,68,13
41,4,2011,9,26
410,81,2016,69,08A
36,5,2015,71,20
3,2,2014,77,13
170,4,2009,74,14
15,13,2014,70,15
632,64,2013,30,14
132,10,2015,53,07
49,8,2012,66,10
298,14,2011,15,07
31,31,2011,6,16
69,9,2007,46,10
87,2,2013,65,11
2,0,2012,72,20
15,4,2009,73,17
23,0,2007,73,10
1,0,2012,13,09
12,2,2013,48,02
25,4,2009,46,17
3,0,2010,44,12
2,2,2007,10,01A
764,91,2009,25,07
1305,272,2015,68,08B
360,89,2014,77,08B
2,2,2010,34,15
185,8,2009,41,14
42,6,2010,17,03
718,345,2012,68,26
3,3,2009,57,22
4,0,2015,37,02
8,7,2009,64,15
19,4,2016,69,17
354,29,2007,20,14
15,15,2010,66,22
26,11,2010,2,15
77,11,2008,8,10
372,29,2011,24,03
2,0,2012,18,20
10,3,2009,35,20
134,16,2014,63,07
299,293,2007,33,18
359,144,2014,73,26
233,41,2009,73,08A
13,2,2012,52,02
29,29,2007,27,19
4,0,2009,8,09
429,85,2009,46,08A
435,55,2007,67,07
659,17,2010,19,05
678,60,2011,31,06
578,282,2014,46,26
43,0,2015,59,05
64,5,2015,62,11
237,49,2008,8,04B
136,9,2011,12,06
2,2,2012,19,13
252,52,2015,65,08B
400,10,2011,21,07
168,155,2013,66,24
1,0,2012,31,16
38,38,2007,10,18
128,5,2012,60,07
156,29,2013,68,11
40,34,2009,27,24
2,2,2009,11,15
20,0,2011,52,03
140,5,2011,57,05
217,46,2009,37,06
32,7,2012,24,02
21,2,2008,28,20
2,2,2008,62,16
979,252,2012,19,08B
32,1,2015,50,05
5,5,2016,60,22
2,2,2007,62,22
171,23,2008,36,08B
15,2,2007,40,20
160,10,2010,77,11
10,9,2014,16,15
171,171,2016,26,16
553,203,2015,19,26
128,45,2010,59,26
144,31,2013,62,08B
107,23,2016,5,26
16,6,2007,33,04A
2912,211,2012,6,06
312,57,2008,54,08B
1,0,2009,7,20
25,6,2013,44,20
142,11,2012,1,07
1,1,2016,49,22
12,0,2016,40,02
273,10,2012,58,07
3,1,2012,39,20
1040,55,2008,27,06
1,0,2013,62,13
277,20,2014,43,07
123,7,2012,55,14
296,47,2013,13,06
17,5,2014,26,20
129,16,2007,73,04B
550,40,2013,46,05
9,7,2008,37,24
3,3,2007,33,01A
5,5,2016,58,22
369,22,2012,49,07
5,5,2016,1,22
255,49,2012,66,04B
431,37,2012,38,14
195,25,2012,65,26
1,0,2011,30,12
463,23,2008,75,14
335,69,2007,46,04B
218,15,2013,73,05
1,1,2011,19,01B
178,11,2016,35,03
78,17,2007,19,10
1,0,2009,35,12
144,8,2013,77,11
1,0,2009,76,09
37,11,2009,19,17
197,66,2014,65,08B
2,1,2009,50,01A
23,7,2009,50,04A
108,17,2010,68,11
44,4,2014,50,05
15,4,2008,76,10
12,11,2009,57,24
299,25,2011,27,05
168,143,2010,66,24
2,2,2009,62,19
417,12,2010,73,05
464,22,2016,67,05
104,15,2011,33,11
312,51,2010,13,06
670,30,2010,46,05
13,7,2015,16,15
545,207,2014,19,26
21,0,2008,47,07
49,12,2009,23,20
1,1,2015,71,12
352,98,2009,19,08A
159,34,2010,62,08B
639,31,2011,44,14
392,71,2008,29,04B
111,109,2008,4,18
30,4,2010,44,20
80,2,2008,12,05
49,2,2012,50,11
200,200,2009,59,18
353,35,2008,57,06
11,2,2011,4,02
21,1,2015,26,20
267,29,2015,43,07
97,31,2013,59,26
54,7,2012,4,03
79,1,2011,10,11
139,7,2014,53,07
635,118,2012,73,08B
7,0,2010,48,02
1,0,2013,44,12
134,17,2016,7,03
18,14,2015,70,15
2,2,2008,55,15
26,2,2009,29,09
11,10,2013,34,15
219,10,2008,31,05
34,31,2012,75,15
33,6,2014,71,20
1,1,2008,37,22
791,288,2008,61,26
1923,417,2007,66,08B
3,1,2014,68,13
26,23,2016,1,24
2,2,2007,37,16
48,28,2008,38,15
66,4,2010,65,11
1189,236,2012,46,08B
22,21,2016,58,24
348,93,2015,77,08B
1428,308,2014,68,08B
4,4,2011,5,15
93,86,2009,50,18
34,13,2011,30,20
129,5,2012,62,05
37,2,2012,59,11
754,83,2010,30,14
77,73,2016,49,24
1,1,2012,46,13
448,101,2011,66,08A
4,0,2010,6,09
1,1,2012,73,13
32,6,2008,29,10
148,57,2013,50,26
12,12,2016,71,16
121,11,2015,63,07
459,15,2013,19,05
1,0,2016,32,13
11,8,2016,60,24
23,19,2007,62,24
1,0,2008,4,01A
160,32,2007,19,04B
5,0,2014,37,02
654,23,2016,28,11
333,92,2012,77,26
28,23,2013,2,15
64,0,2014,59,05
