count,day,year,community_area,primary_type
1,3,2007,27,11
3,3,2007,27,14
1,3,2007,27,15
10,3,2007,27,18
2,3,2007,27,26
2,3,2007,28,03
1,3,2007,28,05
5,3,2007,28,06
1,3,2007,28,08A
1,3,2007,28,08B
1,3,2007,28,10
1,3,2007,28,11
4,3,2007,28,14
2,3,2007,28,16
3,3,2007,28,18
4,3,2007,28,26
1,3,2007,29,03
1,3,2007,29,05
2,3,2007,29,06
1,3,2007,29,07
6,3,2007,29,08B
1,3,2007,29,11
4,3,2007,29,14
1,3,2007,29,15
13,3,2007,29,18
1,3,2007,29,26
2,3,2007,30,03
1,3,2007,30,04B
1,3,2007,30,05
2,3,2007,30,07
1,3,2007,30,08A
1,3,2007,30,08B
5,3,2007,30,14
1,3,2007,30,18
1,3,2007,30,22
1,3,2007,30,24
5,3,2007,30,26
1,3,2007,31,05
2,3,2007,31,06
4,3,2007,31,08B
1,3,2007,31,11
2,3,2007,31,14
1,3,2007,31,24
3,3,2007,32,03
2,3,2007,32,05
12,3,2007,32,06
1,3,2007,32,08A
2,3,2007,32,08B
5,3,2007,32,11
2,3,2007,32,14
3,3,2007,32,18
2,3,2007,32,26
1,3,2007,33,08B
1,3,2007,33,11
1,3,2007,33,18
7,3,2007,33,26
1,3,2007,34,18
1,3,2007,35,04B
1,3,2007,35,06
1,3,2007,35,07
1,3,2007,35,08B
18,3,2007,35,18
3,3,2007,35,26
1,3,2007,36,05
2,3,2007,36,08B
1,3,2007,36,11
1,3,2007,36,14
1,3,2007,36,18
2,3,2007,37,06
1,3,2007,37,18
1,3,2007,38,03
1,3,2007,38,04A
1,3,2007,38,05
5,3,2007,38,06
3,3,2007,38,08B
3,3,2007,38,14
1,3,2007,39,04B
1,3,2007,39,06
2,3,2007,39,08B
3,3,2007,40,06
1,3,2007,40,08A
3,3,2007,40,08B
2,3,2007,40,14
2,3,2007,40,26
2,3,2007,41,05
2,3,2007,41,06
1,3,2007,41,08A
1,3,2007,41,08B
1,3,2007,41,11
1,3,2007,41,14
1,3,2007,41,17
1,3,2007,41,18
2,3,2007,41,26
1,3,2007,42,02
2,3,2007,42,03
2,3,2007,42,04A
3,3,2007,42,05
4,3,2007,42,06
2,3,2007,42,07
2,3,2007,42,08A
5,3,2007,42,08B
1,3,2007,42,14
1,3,2007,42,18
1,3,2007,42,26
1,3,2007,43,04A
1,3,2007,43,05
8,3,2007,43,06
6,3,2007,43,07
2,3,2007,43,08A
7,3,2007,43,08B
1,3,2007,43,11
3,3,2007,43,14
2,3,2007,43,15
1,3,2007,43,18
3,3,2007,43,26
1,3,2007,44,03
3,3,2007,44,05
3,3,2007,44,06
2,3,2007,44,08A
4,3,2007,44,08B
2,3,2007,44,11
1,3,2007,44,13
3,3,2007,44,14
1,3,2007,44,15
3,3,2007,44,18
3,3,2007,44,26
1,3,2007,45,07
3,3,2007,45,14
1,3,2007,45,18
1,3,2007,45,26
5,3,2007,46,06
1,3,2007,46,07
6,3,2007,46,08B
1,3,2007,46,11
6,3,2007,46,14
1,3,2007,46,18
2,3,2007,46,22
1,3,2007,46,26
1,3,2007,47,06
1,3,2007,47,18
1,3,2007,47,20
1,3,2007,48,04A
1,3,2007,48,05
1,3,2007,48,07
1,3,2007,48,10
1,3,2007,48,14
1,3,2007,48,15
1,3,2007,48,18
1,3,2007,48,26
1,3,2007,49,04B
1,3,2007,49,05
6,3,2007,49,06
3,3,2007,49,07
7,3,2007,49,08B
7,3,2007,49,14
1,3,2007,49,15
7,3,2007,49,18
2,3,2007,49,26
1,3,2007,50,06
2,3,2007,50,08B
1,3,2007,50,11
2,3,2007,51,06
1,3,2007,51,08B
1,3,2007,51,11
1,3,2007,51,15
3,3,2007,51,18
3,3,2007,51,26
1,3,2007,52,05
1,3,2007,52,14
1,3,2007,53,03
1,3,2007,53,04B
2,3,2007,53,05
3,3,2007,53,06
1,3,2007,53,07
1,3,2007,53,08B
1,3,2007,53,09
6,3,2007,53,18
1,3,2007,53,26
2,3,2007,54,08B
1,3,2007,54,18
1,3,2007,54,26
1,3,2007,55,05
1,3,2007,55,11
2,3,2007,56,05
4,3,2007,56,06
1,3,2007,56,07
1,3,2007,56,08A
1,3,2007,56,15
3,3,2007,56,16
2,3,2007,57,06
1,3,2007,57,08B
1,3,2007,57,10
1,3,2007,57,14
1,3,2007,57,18
1,3,2007,57,26
3,3,2007,58,05
2,3,2007,58,06
1,3,2007,58,08A
3,3,2007,58,14
2,3,2007,58,16
2,3,2007,58,18
1,3,2007,58,26
1,3,2007,59,06
1,3,2007,59,07
1,3,2007,59,08A
1,3,2007,59,11
1,3,2007,59,18
2,3,2007,60,05
2,3,2007,60,06
1,3,2007,60,08B
1,3,2007,60,20
1,3,2007,60,26
2,3,2007,61,03
2,3,2007,61,04B
2,3,2007,61,05
7,3,2007,61,06
2,3,2007,61,08B
4,3,2007,61,14
3,3,2007,61,18
1,3,2007,62,03
1,3,2007,62,06
1,3,2007,62,15
1,3,2007,63,07
2,3,2007,63,08B
1,3,2007,63,14
2,3,2007,63,18
2,3,2007,63,26
1,3,2007,64,06
1,3,2007,64,08B
1,3,2007,64,10
2,3,2007,64,14
1,3,2007,64,18
2,3,2007,64,26
1,3,2007,65,03
2,3,2007,65,04A
6,3,2007,65,06
1,3,2007,65,08A
2,3,2007,65,08B
2,3,2007,65,14
1,3,2007,65,18
1,3,2007,65,26
2,3,2007,66,03
1,3,2007,66,04A
1,3,2007,66,05
1,3,2007,66,06
1,3,2007,66,07
1,3,2007,66,08A
4,3,2007,66,08B
1,3,2007,66,10
1,3,2007,66,14
1,3,2007,66,15
8,3,2007,66,18
3,3,2007,66,26
3,3,2007,67,05
3,3,2007,67,06
3,3,2007,67,08B
2,3,2007,67,11
5,3,2007,67,14
2,3,2007,67,15
2,3,2007,67,16
3,3,2007,67,18
2,3,2007,67,26
2,3,2007,68,03
2,3,2007,68,05
2,3,2007,68,06
1,3,2007,68,07
1,3,2007,68,08A
7,3,2007,68,08B
2,3,2007,68,11
5,3,2007,68,14
1,3,2007,68,15
3,3,2007,68,18
1,3,2007,68,26
3,3,2007,69,03
1,3,2007,69,05
3,3,2007,69,08A
5,3,2007,69,08B
5,3,2007,69,14
7,3,2007,69,18
5,3,2007,69,26
1,3,2007,70,05
1,3,2007,70,06
1,3,2007,70,08B
2,3,2007,70,14
1,3,2007,70,18
1,3,2007,70,26
2,3,2007,71,03
2,3,2007,71,05
2,3,2007,71,06
1,3,2007,71,07
2,3,2007,71,08A
8,3,2007,71,08B
1,3,2007,71,09
1,3,2007,71,10
2,3,2007,71,11
2,3,2007,71,14
3,3,2007,71,18
3,3,2007,71,26
2,3,2007,72,06
1,3,2007,72,07
2,3,2007,72,08B
1,3,2007,72,11
1,3,2007,72,17
1,3,2007,72,26
1,3,2007,73,04B
1,3,2007,73,06
1,3,2007,73,07
2,3,2007,73,08B
2,3,2007,73,11
4,3,2007,73,14
1,3,2007,75,05
2,3,2007,75,06
2,3,2007,75,08B
1,3,2007,75,11
1,3,2007,75,14
1,3,2007,75,18
5,3,2007,76,06
1,3,2007,76,08B
3,3,2007,76,11
1,3,2007,76,18
1,3,2007,76,26
2,3,2007,77,05
2,3,2007,77,06
2,3,2007,77,07
1,3,2007,77,08A
1,3,2007,77,14
1,3,2007,77,18
3,4,2007,1,05
1,4,2007,1,08B
1,4,2007,1,11
1,4,2007,1,14
3,4,2007,1,18
2,4,2007,1,19
2,4,2007,1,26
3,4,2007,2,05
7,4,2007,2,06
1,4,2007,2,08B
1,4,2007,2,14
1,4,2007,2,24
2,4,2007,2,26
1,4,2007,3,05
6,4,2007,3,06
2,4,2007,3,08A
1,4,2007,3,08B
1,4,2007,3,11
2,4,2007,3,14
5,4,2007,3,18
1,4,2007,3,19
1,4,2007,3,26
1,4,2007,4,06
1,4,2007,4,08A
1,4,2007,4,18
1,4,2007,4,26
1,4,2007,5,05
1,4,2007,5,06
2,4,2007,5,08A
1,4,2007,5,08B
2,4,2007,5,26
2,4,2007,6,05
1,4,2007,6,06
1,4,2007,6,07
4,4,2007,6,08B
3,4,2007,6,11
4,4,2007,6,14
1,4,2007,6,17
1,4,2007,6,24
1,4,2007,7,03
2,4,2007,7,05
10,4,2007,7,06
1,4,2007,7,07
1,4,2007,7,08A
1,4,2007,7,11
3,4,2007,7,14
1,4,2007,7,18
1,4,2007,8,03
1,4,2007,8,04A
2,4,2007,8,05
14,4,2007,8,06
2,4,2007,8,08A
3,4,2007,8,08B
3,4,2007,8,11
1,4,2007,8,14
3,4,2007,8,16
2,4,2007,8,18
1,4,2007,8,20
2,4,2007,8,26
1,4,2007,9,08A
3,4,2007,10,06
1,4,2007,10,08A
2,4,2007,11,06
1,4,2007,11,18
1,4,2007,11,26
3,4,2007,12,06
1,4,2007,12,14
1,4,2007,12,18
2,4,2007,13,06
1,4,2007,13,07
1,4,2007,13,18
1,4,2007,14,07
2,4,2007,14,14
1,4,2007,14,26
1,4,2007,15,05
3,4,2007,15,06
1,4,2007,15,08B
1,4,2007,15,11
2,4,2007,15,14
2,4,2007,15,18
1,4,2007,16,05
1,4,2007,16,06
1,4,2007,16,07
1,4,2007,16,08B
1,4,2007,16,14
2,4,2007,17,06
1,4,2007,17,07
1,4,2007,17,08B
1,4,2007,17,15
2,4,2007,17,26
2,4,2007,18,14
2,4,2007,19,03
2,4,2007,19,04A
3,4,2007,19,05
2,4,2007,19,06
1,4,2007,19,07
2,4,2007,19,08B
2,4,2007,19,14
1,4,2007,19,18
3,4,2007,19,26
1,4,2007,20,04B
1,4,2007,20,07
2,4,2007,20,08B
1,4,2007,20,14
3,4,2007,21,08B
1,4,2007,21,14
1,4,2007,21,18
2,4,2007,22,03
3,4,2007,22,06
1,4,2007,22,07
1,4,2007,22,08A
1,4,2007,22,08B
2,4,2007,22,14
4,4,2007,22,18
1,4,2007,22,26
1,4,2007,23,01A
2,4,2007,23,03
1,4,2007,23,04B
3,4,2007,23,06
3,4,2007,23,07
4,4,2007,23,08B
3,4,2007,23,14
1,4,2007,23,16
9,4,2007,23,18
3,4,2007,23,26
1,4,2007,24,03
2,4,2007,24,05
7,4,2007,24,06
1,4,2007,24,07
4,4,2007,24,08B
6,4,2007,24,14
2,4,2007,24,26
1,4,2007,25,02
1,4,2007,25,04A
1,4,2007,25,04B
1,4,2007,25,05
10,4,2007,25,06
3,4,2007,25,07
2,4,2007,25,08A
4,4,2007,25,08B
2,4,2007,25,11
8,4,2007,25,14
2,4,2007,25,16
17,4,2007,25,18
1,4,2007,25,24
3,4,2007,25,26
1,4,2007,26,01A
1,4,2007,26,04B
2,4,2007,26,05
2,4,2007,26,06
1,4,2007,26,07
2,4,2007,26,08B
2,4,2007,26,14
4,4,2007,26,18
4,4,2007,26,26
1,4,2007,27,02
1,4,2007,27,03
1,4,2007,27,04B
2,4,2007,27,05
6,4,2007,27,06
4,4,2007,27,07
2,4,2007,27,08A
1,4,2007,27,08B
1,4,2007,27,14
6,4,2007,27,16
5,4,2007,27,18
2,4,2007,27,26
1,4,2007,28,03
1,4,2007,28,05
12,4,2007,28,06
2,4,2007,28,07
2,4,2007,28,08A
2,4,2007,28,08B
2,4,2007,28,11
3,4,2007,28,16
1,4,2007,28,17
5,4,2007,28,18
7,4,2007,28,26
1,4,2007,29,05
3,4,2007,29,06
1,4,2007,29,07
3,4,2007,29,08A
5,4,2007,29,08B
4,4,2007,29,14
9,4,2007,29,18
1,4,2007,29,19
2,4,2007,29,26
2,4,2007,30,02
1,4,2007,30,03
1,4,2007,30,04A
2,4,2007,30,04B
2,4,2007,30,05
2,4,2007,30,07
1,4,2007,30,08B
3,4,2007,30,14
2,4,2007,30,16
1,4,2007,30,18
2,4,2007,30,26
1,4,2007,31,03
1,4,2007,31,06
1,4,2007,31,07
1,4,2007,31,14
2,4,2007,31,26
18,4,2007,32,06
3,4,2007,32,08B
2,4,2007,32,11
4,4,2007,32,14
3,4,2007,32,26
1,4,2007,33,06
1,4,2007,33,08B
1,4,2007,33,10
1,4,2007,33,14
1,4,2007,33,18
4,4,2007,33,26
1,4,2007,34,06
1,4,2007,34,10
1,4,2007,34,14
1,4,2007,35,06
2,4,2007,35,08B
1,4,2007,35,16
2,4,2007,35,18
2,4,2007,35,26
1,4,2007,36,18
1,4,2007,37,05
2,4,2007,37,08B
1,4,2007,37,14
1,4,2007,37,18
1,4,2007,37,26
1,4,2007,38,05
1,4,2007,38,06
1,4,2007,38,08B
2,4,2007,38,14
4,4,2007,38,16
2,4,2007,38,26
3,4,2007,39,06
1,4,2007,39,08B
1,4,2007,39,17
1,4,2007,39,18
1,4,2007,39,26
1,4,2007,40,06
1,4,2007,40,07
3,4,2007,40,08B
1,4,2007,40,11
1,4,2007,40,14
1,4,2007,40,16
1,4,2007,40,18
2,4,2007,40,26
1,4,2007,41,05
3,4,2007,41,06
1,4,2007,41,07
2,4,2007,41,08A
1,4,2007,41,10
1,4,2007,41,14
1,4,2007,42,04A
1,4,2007,42,05
1,4,2007,42,06
3,4,2007,42,08B
4,4,2007,42,14
2,4,2007,42,26
1,4,2007,43,02
1,4,2007,43,03
1,4,2007,43,05
5,4,2007,43,06
2,4,2007,43,07
9,4,2007,43,08B
2,4,2007,43,11
5,4,2007,43,14
1,4,2007,43,15
9,4,2007,43,26
1,4,2007,44,03
1,4,2007,44,04B
2,4,2007,44,05
2,4,2007,44,06
1,4,2007,44,07
3,4,2007,44,08B
2,4,2007,44,10
1,4,2007,44,11
3,4,2007,44,14
5,4,2007,44,18
5,4,2007,44,26
1,4,2007,45,05
1,4,2007,45,07
1,4,2007,45,08B
1,4,2007,45,14
2,4,2007,46,03
1,4,2007,46,04B
2,4,2007,46,05
1,4,2007,46,06
1,4,2007,46,07
4,4,2007,46,08B
1,4,2007,46,18
1,4,2007,46,26
1,4,2007,47,05
2,4,2007,47,18
1,4,2007,49,03
1,4,2007,49,05
4,4,2007,49,06
3,4,2007,49,07
2,4,2007,49,08A
1,4,2007,49,08B
1,4,2007,49,11
3,4,2007,49,14
2,4,2007,49,18
1,4,2007,49,24
5,4,2007,49,26
1,4,2007,50,06
1,4,2007,50,07
1,4,2007,50,08A
1,4,2007,50,14
2,4,2007,51,06
1,4,2007,51,14
1,4,2007,51,18
2,4,2007,51,26
3,4,2007,52,14
1,4,2007,52,18
1,4,2007,52,26
1,4,2007,53,04B
2,4,2007,53,05
7,4,2007,53,06
2,4,2007,53,07
1,4,2007,53,08A
2,4,2007,53,08B
4,4,2007,53,14
1,4,2007,53,18
1,4,2007,54,06
1,4,2007,54,07
2,4,2007,54,14
1,4,2007,55,05
1,4,2007,56,04A
3,4,2007,56,06
1,4,2007,56,10
4,4,2007,56,16
1,4,2007,56,18
1,4,2007,57,08B
2,4,2007,58,06
1,4,2007,58,07
3,4,2007,58,08B
1,4,2007,58,10
2,4,2007,58,11
2,4,2007,58,14
1,4,2007,58,18
2,4,2007,59,06
1,4,2007,59,14
1,4,2007,60,05
1,4,2007,60,06
1,4,2007,60,07
2,4,2007,60,14
1,4,2007,60,15
1,4,2007,60,18
4,4,2007,61,06
2,4,2007,61,08B
1,4,2007,61,14
1,4,2007,61,15
3,4,2007,61,16
5,4,2007,61,18
1,4,2007,61,20
3,4,2007,61,26
1,4,2007,62,03
1,4,2007,62,06
3,4,2007,62,08B
1,4,2007,62,11
5,4,2007,63,06
2,4,2007,63,07
1,4,2007,63,08A
3,4,2007,63,08B
1,4,2007,63,11
1,4,2007,63,14
1,4,2007,64,04A
1,4,2007,64,14
1,4,2007,65,06
1,4,2007,65,08A
2,4,2007,65,14
1,4,2007,66,05
6,4,2007,66,06
2,4,2007,66,07
1,4,2007,66,08A
3,4,2007,66,08B
1,4,2007,66,10
5,4,2007,66,14
4,4,2007,66,18
4,4,2007,66,26
4,4,2007,67,03
8,4,2007,67,06
3,4,2007,67,08A
7,4,2007,67,08B
1,4,2007,67,11
8,4,2007,67,14
6,4,2007,67,18
2,4,2007,67,26
1,4,2007,68,02
1,4,2007,68,04A
3,4,2007,68,05
6,4,2007,68,06
1,4,2007,68,07
1,4,2007,68,08A
8,4,2007,68,08B
2,4,2007,68,11
8,4,2007,68,14
1,4,2007,68,15
5,4,2007,68,16
1,4,2007,68,17
2,4,2007,68,18
2,4,2007,68,26
1,4,2007,69,03
2,4,2007,69,05
3,4,2007,69,06
2,4,2007,69,07
1,4,2007,69,08A
6,4,2007,69,08B
5,4,2007,69,14
6,4,2007,69,18
1,4,2007,69,22
3,4,2007,69,26
1,4,2007,70,06
1,4,2007,70,07
1,4,2007,70,11
2,4,2007,70,14
4,4,2007,71,03
1,4,2007,71,04A
3,4,2007,71,05
3,4,2007,71,06
1,4,2007,71,07
2,4,2007,71,08A
5,4,2007,71,08B
5,4,2007,71,14
2,4,2007,71,18
6,4,2007,71,26
2,4,2007,72,03
1,4,2007,72,14
2,4,2007,72,26
1,4,2007,73,04A
1,4,2007,73,04B
7,4,2007,73,06
1,4,2007,73,07
4,4,2007,73,08B
1,4,2007,73,26
1,4,2007,75,05
1,4,2007,75,06
1,4,2007,75,07
1,4,2007,75,08B
1,4,2007,75,14
1,4,2007,75,18
3,4,2007,76,06
4,4,2007,76,07
1,4,2007,76,08B
4,4,2007,76,26
1,4,2007,77,03
1,4,2007,77,05
4,4,2007,77,06
4,4,2007,77,08B
3,4,2007,77,11
3,4,2007,77,14
1,4,2007,77,24
3,4,2007,77,26
1,5,2007,1,03
1,5,2007,1,05
3,5,2007,1,06
1,5,2007,1,07
4,5,2007,1,08B
2,5,2007,1,11
3,5,2007,1,14
2,5,2007,1,18
1,5,2007,1,22
3,5,2007,1,26
2,5,2007,2,05
2,5,2007,2,06
1,5,2007,2,07
5,5,2007,2,14
1,5,2007,2,18
3,5,2007,2,26
1,5,2007,3,03
3,5,2007,3,06
2,5,2007,3,08A
3,5,2007,3,08B
3,5,2007,3,18
1,5,2007,3,26
1,5,2007,4,05
6,5,2007,4,06
1,5,2007,4,08A
1,5,2007,4,11
2,5,2007,4,14
1,5,2007,4,18
1,5,2007,5,03
3,5,2007,5,06
1,5,2007,5,14
2,5,2007,5,26
9,5,2007,6,06
2,5,2007,6,08B
4,5,2007,6,11
1,5,2007,6,12
2,5,2007,6,14
2,5,2007,6,26
2,5,2007,7,03
1,5,2007,7,04A
2,5,2007,7,04B
3,5,2007,7,05
2,5,2007,7,06
2,5,2007,7,07
3,5,2007,7,08B
1,5,2007,7,11
5,5,2007,7,14
2,5,2007,7,18
3,5,2007,8,03
2,5,2007,8,04B
1,5,2007,8,05
14,5,2007,8,06
1,5,2007,8,07
6,5,2007,8,08B
2,5,2007,8,11
1,5,2007,8,14
2,5,2007,8,18
7,5,2007,8,26
1,5,2007,9,11
1,5,2007,10,05
1,5,2007,10,06
3,5,2007,10,14
1,5,2007,10,26
3,5,2007,11,06
1,5,2007,11,14
1,5,2007,12,11
1,5,2007,13,03
1,5,2007,13,05
1,5,2007,13,06
1,5,2007,13,08B
4,5,2007,14,06
1,5,2007,14,07
1,5,2007,14,08A
1,5,2007,14,14
1,5,2007,14,15
1,5,2007,14,17
2,5,2007,14,18
1,5,2007,14,26
3,5,2007,15,05
3,5,2007,15,06
3,5,2007,15,07
2,5,2007,15,08A
1,5,2007,15,08B
8,5,2007,15,14
1,5,2007,15,18
1,5,2007,15,22
5,5,2007,16,06
1,5,2007,16,07
1,5,2007,16,08B
4,5,2007,16,14
2,5,2007,16,18
3,5,2007,16,26
1,5,2007,17,03
3,5,2007,17,06
2,5,2007,17,11
2,5,2007,17,14
1,5,2007,18,06
1,5,2007,19,05
5,5,2007,19,06
2,5,2007,19,07
2,5,2007,19,08B
1,5,2007,19,11
2,5,2007,19,14
3,5,2007,19,18
1,5,2007,19,22
1,5,2007,20,06
1,5,2007,20,07
1,5,2007,20,10
2,5,2007,20,18
1,5,2007,20,26
1,5,2007,21,03
1,5,2007,21,04B
4,5,2007,21,06
1,5,2007,21,08A
1,5,2007,21,08B
1,5,2007,21,14
1,5,2007,21,18
3,5,2007,21,26
1,5,2007,22,03
1,5,2007,22,04B
3,5,2007,22,05
10,5,2007,22,06
1,5,2007,22,07
4,5,2007,22,08B
1,5,2007,22,10
1,5,2007,22,11
10,5,2007,22,14
1,5,2007,22,18
1,5,2007,22,22
1,5,2007,22,26
1,5,2007,23,03
1,5,2007,23,04B
4,5,2007,23,06
4,5,2007,23,07
6,5,2007,23,08B
1,5,2007,23,09
1,5,2007,23,11
5,5,2007,23,14
1,5,2007,23,16
15,5,2007,23,18
1,5,2007,23,19
1,5,2007,23,26
1,5,2007,24,04B
3,5,2007,24,05
7,5,2007,24,06
1,5,2007,24,07
2,5,2007,24,08A
2,5,2007,24,11
5,5,2007,24,14
1,5,2007,24,16
3,5,2007,24,18
6,5,2007,24,26
5,5,2007,25,03
2,5,2007,25,04A
1,5,2007,25,04B
2,5,2007,25,05
8,5,2007,25,06
5,5,2007,25,07
5,5,2007,25,08A
15,5,2007,25,08B
3,5,2007,25,11
7,5,2007,25,14
2,5,2007,25,15
50,5,2007,25,18
9,5,2007,25,26
1,5,2007,26,04A
1,5,2007,26,05
5,5,2007,26,06
1,5,2007,26,08A
1,5,2007,26,08B
1,5,2007,26,14
9,5,2007,26,18
4,5,2007,26,26
1,5,2007,27,02
1,5,2007,27,04A
2,5,2007,27,04B
1,5,2007,27,05
1,5,2007,27,06
1,5,2007,27,07
1,5,2007,27,08A
2,5,2007,27,08B
4,5,2007,27,14
1,5,2007,27,16
3,5,2007,27,18
1,5,2007,27,20
5,5,2007,27,26
3,5,2007,28,03
2,5,2007,28,04A
2,5,2007,28,04B
6,5,2007,28,06
1,5,2007,28,07
2,5,2007,28,08A
6,5,2007,28,08B
1,5,2007,28,11
3,5,2007,28,14
1,5,2007,28,15
3,5,2007,28,16
7,5,2007,28,18
5,5,2007,28,26
1,5,2007,29,03
2,5,2007,29,05
3,5,2007,29,06
1,5,2007,29,07
2,5,2007,29,08A
6,5,2007,29,08B
5,5,2007,29,14
1,5,2007,29,15
3,5,2007,29,16
8,5,2007,29,18
4,5,2007,29,26
2,5,2007,30,05
3,5,2007,30,06
1,5,2007,30,08A
2,5,2007,30,08B
1,5,2007,30,11
1,5,2007,30,14
7,5,2007,30,16
3,5,2007,30,18
1,5,2007,30,22
1,5,2007,30,24
3,5,2007,30,26
1,5,2007,31,03
1,5,2007,31,04B
1,5,2007,31,06
1,5,2007,31,07
1,5,2007,31,08A
1,5,2007,31,08B
1,5,2007,31,11
1,5,2007,31,14
3,5,2007,31,18
3,5,2007,32,03
1,5,2007,32,04A
14,5,2007,32,06
1,5,2007,32,08A
3,5,2007,32,08B
3,5,2007,32,11
4,5,2007,32,14
1,5,2007,32,17
1,5,2007,32,18
1,5,2007,32,26
2,5,2007,33,05
1,5,2007,33,11
1,5,2007,33,14
1,5,2007,33,15
3,5,2007,33,18
7,5,2007,33,26
1,5,2007,34,04B
1,5,2007,34,14
1,5,2007,35,07
2,5,2007,35,08B
16,5,2007,35,18
8,5,2007,35,26
1,5,2007,36,04B
1,5,2007,36,08B
1,5,2007,36,18
1,5,2007,37,03
1,5,2007,37,06
1,5,2007,37,08B
3,5,2007,37,14
1,5,2007,37,18
1,5,2007,37,22
2,5,2007,38,04B
2,5,2007,38,06
1,5,2007,38,07
1,5,2007,38,08A
2,5,2007,38,08B
1,5,2007,38,18
4,5,2007,38,26
3,5,2007,39,06
1,5,2007,39,07
1,5,2007,39,26
1,5,2007,40,03
2,5,2007,40,04B
2,5,2007,40,06
2,5,2007,40,07
1,5,2007,40,08B
1,5,2007,40,14
1,5,2007,40,18
1,5,2007,40,26
1,5,2007,41,05
2,5,2007,41,06
1,5,2007,41,08A
1,5,2007,41,08B
1,5,2007,41,14
1,5,2007,41,17
1,5,2007,41,26
1,5,2007,42,03
7,5,2007,42,05
4,5,2007,42,06
1,5,2007,42,07
5,5,2007,42,08B
1,5,2007,42,10
1,5,2007,42,11
5,5,2007,42,14
3,5,2007,42,18
3,5,2007,42,26
1,5,2007,43,04A
5,5,2007,43,06
1,5,2007,43,07
1,5,2007,43,08A
4,5,2007,43,08B
2,5,2007,43,11
4,5,2007,43,14
4,5,2007,43,18
8,5,2007,43,26
1,5,2007,44,03
1,5,2007,44,04A
1,5,2007,44,04B
3,5,2007,44,05
7,5,2007,44,06
1,5,2007,44,07
5,5,2007,44,08B
2,5,2007,44,14
8,5,2007,44,18
3,5,2007,44,26
2,5,2007,45,06
2,5,2007,45,07
1,5,2007,45,08B
2,5,2007,46,03
1,5,2007,46,04B
2,5,2007,46,06
2,5,2007,46,07
9,5,2007,46,08B
4,5,2007,46,14
1,5,2007,46,18
2,5,2007,46,26
2,5,2007,47,18
2,5,2007,48,06
3,5,2007,48,07
1,5,2007,48,08B
1,5,2007,48,10
1,5,2007,48,14
1,5,2007,48,26
4,5,2007,49,03
2,5,2007,49,05
6,5,2007,49,06
3,5,2007,49,07
5,5,2007,49,08B
2,5,2007,49,14
1,5,2007,49,15
6,5,2007,49,18
4,5,2007,49,26
1,5,2007,50,05
1,5,2007,50,06
1,5,2007,50,08A
1,5,2007,50,08B
2,5,2007,50,14
1,5,2007,50,26
2,5,2007,51,03
1,5,2007,51,06
2,5,2007,51,07
1,5,2007,51,15
1,5,2007,51,18
2,5,2007,51,26
3,5,2007,52,06
1,5,2007,52,08B
2,5,2007,52,14
1,5,2007,53,04B
3,5,2007,53,05
2,5,2007,53,06
2,5,2007,53,07
1,5,2007,53,08B
1,5,2007,53,11
2,5,2007,53,14
2,5,2007,53,18
3,5,2007,53,26
1,5,2007,54,07
1,5,2007,54,08B
1,5,2007,54,14
1,5,2007,54,15
4,5,2007,54,18
1,5,2007,54,26
1,5,2007,55,06
1,5,2007,55,24
6,5,2007,56,06
1,5,2007,56,07
2,5,2007,56,14
1,5,2007,56,16
2,5,2007,56,18
1,5,2007,56,26
1,5,2007,57,06
2,5,2007,57,07
1,5,2007,57,11
1,5,2007,57,16
1,5,2007,58,04B
1,5,2007,58,05
2,5,2007,58,06
1,5,2007,58,07
2,5,2007,58,08B
1,5,2007,58,14
5,5,2007,58,16
1,5,2007,58,18
1,5,2007,58,26
1,5,2007,59,06
1,5,2007,59,14
1,5,2007,59,26
2,5,2007,60,05
1,5,2007,60,07
1,5,2007,60,08A
1,5,2007,60,08B
1,5,2007,60,11
4,5,2007,60,14
5,5,2007,60,26
1,5,2007,61,03
1,5,2007,61,04A
1,5,2007,61,05
5,5,2007,61,06
1,5,2007,61,07
2,5,2007,61,08A
2,5,2007,61,08B
1,5,2007,61,14
1,5,2007,61,15
6,5,2007,61,18
2,5,2007,61,26
1,5,2007,62,04B
2,5,2007,62,14
2,5,2007,62,18
1,5,2007,63,02
1,5,2007,63,03
1,5,2007,63,06
1,5,2007,63,07
1,5,2007,63,08B
4,5,2007,63,14
1,5,2007,63,15
1,5,2007,64,04B
2,5,2007,64,06
2,5,2007,64,08A
4,5,2007,65,06
1,5,2007,65,08A
2,5,2007,65,14
1,5,2007,66,04B
1,5,2007,66,05
2,5,2007,66,06
2,5,2007,66,07
2,5,2007,66,08A
8,5,2007,66,08B
1,5,2007,66,10
1,5,2007,66,11
3,5,2007,66,14
5,5,2007,66,16
4,5,2007,66,18
1,5,2007,66,26
3,5,2007,67,03
2,5,2007,67,04A
2,5,2007,67,04B
2,5,2007,67,05
8,5,2007,67,06
1,5,2007,67,07
2,5,2007,67,08A
6,5,2007,67,08B
7,5,2007,67,14
4,5,2007,67,18
1,5,2007,67,19
1,5,2007,67,26
5,5,2007,68,03
1,5,2007,68,04B
3,5,2007,68,05
3,5,2007,68,06
2,5,2007,68,07
1,5,2007,68,08A
6,5,2007,68,08B
6,5,2007,68,14
4,5,2007,68,18
1,5,2007,68,26
5,5,2007,69,03
3,5,2007,69,04B
