count,year,community_area,primary_type
6,2009,28,12
6,2009,28,13
1035,2009,28,14
37,2009,28,15
50,2009,28,16
35,2009,28,17
526,2009,28,18
16,2009,28,19
20,2009,28,20
8,2009,28,22
83,2009,28,24
1285,2009,28,26
6,2010,28,01A
29,2010,28,02
328,2010,28,03
88,2010,28,04A
151,2010,28,04B
346,2010,28,05
3520,2010,28,06
554,2010,28,07
423,2010,28,08A
1216,2010,28,08B
9,2010,28,09
70,2010,28,10
317,2010,28,11
4,2010,28,12
6,2010,28,13
942,2010,28,14
37,2010,28,15
31,2010,28,16
30,2010,28,17
517,2010,28,18
10,2010,28,19
19,2010,28,20
17,2010,28,22
98,2010,28,24
1040,2010,28,26
10,2011,28,01A
42,2011,28,02
385,2011,28,03
87,2011,28,04A
163,2011,28,04B
411,2011,28,05
3438,2011,28,06
558,2011,28,07
407,2011,28,08A
1141,2011,28,08B
1,2011,28,09
71,2011,28,10
372,2011,28,11
5,2011,28,12
6,2011,28,13
857,2011,28,14
33,2011,28,15
35,2011,28,16
43,2011,28,17
511,2011,28,18
19,2011,28,19
22,2011,28,20
15,2011,28,22
84,2011,28,24
951,2011,28,26
15,2012,28,01A
34,2012,28,02
351,2012,28,03
95,2012,28,04A
170,2012,28,04B
380,2012,28,05
3391,2012,28,06
523,2012,28,07
421,2012,28,08A
1117,2012,28,08B
2,2012,28,09
82,2012,28,10
409,2012,28,11
4,2012,28,12
1,2012,28,13
872,2012,28,14
53,2012,28,15
22,2012,28,16
46,2012,28,17
414,2012,28,18
18,2012,28,19
16,2012,28,20
9,2012,28,22
82,2012,28,24
884,2012,28,26
5,2013,28,01A
37,2013,28,02
298,2013,28,03
81,2013,28,04A
125,2013,28,04B
264,2013,28,05
3063,2013,28,06
394,2013,28,07
380,2013,28,08A
1015,2013,28,08B
1,2013,28,09
60,2013,28,10
501,2013,28,11
2,2013,28,12
3,2013,28,13
669,2013,28,14
41,2013,28,15
17,2013,28,16
99,2013,28,17
416,2013,28,18
13,2013,28,19
20,2013,28,20
12,2013,28,22
74,2013,28,24
915,2013,28,26
6,2014,28,01A
1,2014,28,01B
34,2014,28,02
277,2014,28,03
71,2014,28,04A
146,2014,28,04B
238,2014,28,05
2836,2014,28,06
327,2014,28,07
380,2014,28,08A
1052,2014,28,08B
5,2014,28,09
67,2014,28,10
507,2014,28,11
2,2014,28,12
2,2014,28,13
627,2014,28,14
33,2014,28,15
4,2014,28,16
83,2014,28,17
304,2014,28,18
3,2014,28,19
21,2014,28,20
8,2014,28,22
56,2014,28,24
798,2014,28,26
11,2015,28,01A
37,2015,28,02
276,2015,28,03
96,2015,28,04A
152,2015,28,04B
284,2015,28,05
2700,2015,28,06
329,2015,28,07
379,2015,28,08A
978,2015,28,08B
1,2015,28,09
88,2015,28,10
556,2015,28,11
3,2015,28,12
1,2015,28,13
803,2015,28,14
28,2015,28,15
13,2015,28,16
47,2015,28,17
316,2015,28,18
1,2015,28,19
25,2015,28,20
7,2015,28,22
39,2015,28,24
750,2015,28,26
13,2016,28,01A
66,2016,28,02
354,2016,28,03
118,2016,28,04A
179,2016,28,04B
279,2016,28,05
3651,2016,28,06
327,2016,28,07
400,2016,28,08A
1054,2016,28,08B
7,2016,28,09
110,2016,28,10
651,2016,28,11
2,2016,28,12
3,2016,28,13
1013,2016,28,14
38,2016,28,15
94,2016,28,17
191,2016,28,18
5,2016,28,19
39,2016,28,20
10,2016,28,22
36,2016,28,24
758,2016,28,26
9,2007,29,01A
50,2007,29,02
428,2007,29,03
193,2007,29,04A
348,2007,29,04B
403,2007,29,05
1528,2007,29,06
425,2007,29,07
492,2007,29,08A
2100,2007,29,08B
18,2007,29,09
36,2007,29,10
97,2007,29,11
1,2007,29,12
5,2007,29,13
1093,2007,29,14
78,2007,29,15
172,2007,29,16
34,2007,29,17
2367,2007,29,18
124,2007,29,19
31,2007,29,20
22,2007,29,22
80,2007,29,24
1209,2007,29,26
17,2008,29,01A
47,2008,29,02
470,2008,29,03
220,2008,29,04A
392,2008,29,04B
473,2008,29,05
1429,2008,29,06
440,2008,29,07
546,2008,29,08A
2063,2008,29,08B
23,2008,29,09
32,2008,29,10
182,2008,29,11
2,2008,29,13
1076,2008,29,14
107,2008,29,15
122,2008,29,16
30,2008,29,17
2209,2008,29,18
94,2008,29,19
34,2008,29,20
15,2008,29,22
65,2008,29,24
1320,2008,29,26
22,2009,29,01A
42,2009,29,02
426,2009,29,03
251,2009,29,04A
370,2009,29,04B
530,2009,29,05
1285,2009,29,06
305,2009,29,07
505,2009,29,08A
1960,2009,29,08B
26,2009,29,09
36,2009,29,10
114,2009,29,11
2,2009,29,12
2,2009,29,13
1069,2009,29,14
106,2009,29,15
22,2009,29,16
27,2009,29,17
2000,2009,29,18
55,2009,29,19
41,2009,29,20
14,2009,29,22
85,2009,29,24
1131,2009,29,26
19,2010,29,01A
43,2010,29,02
429,2010,29,03
185,2010,29,04A
377,2010,29,04B
654,2010,29,05
1380,2010,29,06
479,2010,29,07
496,2010,29,08A
1970,2010,29,08B
19,2010,29,09
17,2010,29,10
124,2010,29,11
1,2010,29,13
1024,2010,29,14
122,2010,29,15
26,2010,29,16
24,2010,29,17
2217,2010,29,18
69,2010,29,19
33,2010,29,20
15,2010,29,22
79,2010,29,24
1047,2010,29,26
16,2011,29,01A
58,2011,29,02
467,2011,29,03
190,2011,29,04A
331,2011,29,04B
518,2011,29,05
1410,2011,29,06
492,2011,29,07
409,2011,29,08A
1861,2011,29,08B
20,2011,29,09
23,2011,29,10
126,2011,29,11
1,2011,29,13
906,2011,29,14
135,2011,29,15
25,2011,29,16
33,2011,29,17
1909,2011,29,18
71,2011,29,19
31,2011,29,20
6,2011,29,22
76,2011,29,24
892,2011,29,26
18,2012,29,01A
48,2012,29,02
447,2012,29,03
183,2012,29,04A
373,2012,29,04B
528,2012,29,05
1393,2012,29,06
371,2012,29,07
472,2012,29,08A
1903,2012,29,08B
18,2012,29,09
36,2012,29,10
145,2012,29,11
1,2012,29,13
1005,2012,29,14
151,2012,29,15
34,2012,29,16
22,2012,29,17
2173,2012,29,18
87,2012,29,19
35,2012,29,20
7,2012,29,22
106,2012,29,24
831,2012,29,26
16,2013,29,01A
52,2013,29,02
385,2013,29,03
147,2013,29,04A
321,2013,29,04B
426,2013,29,05
1207,2013,29,06
216,2013,29,07
414,2013,29,08A
1645,2013,29,08B
6,2013,29,09
29,2013,29,10
192,2013,29,11
1,2013,29,13
755,2013,29,14
143,2013,29,15
21,2013,29,16
24,2013,29,17
2618,2013,29,18
77,2013,29,19
36,2013,29,20
10,2013,29,22
142,2013,29,24
905,2013,29,26
11,2014,29,01A
51,2014,29,02
395,2014,29,03
173,2014,29,04A
314,2014,29,04B
382,2014,29,05
1068,2014,29,06
228,2014,29,07
371,2014,29,08A
1520,2014,29,08B
11,2014,29,09
23,2014,29,10
234,2014,29,11
1,2014,29,12
1,2014,29,13
771,2014,29,14
124,2014,29,15
10,2014,29,16
19,2014,29,17
1989,2014,29,18
38,2014,29,19
40,2014,29,20
6,2014,29,22
138,2014,29,24
752,2014,29,26
23,2015,29,01A
38,2015,29,02
391,2015,29,03
163,2015,29,04A
354,2015,29,04B
303,2015,29,05
912,2015,29,06
251,2015,29,07
380,2015,29,08A
1555,2015,29,08B
18,2015,29,09
37,2015,29,10
214,2015,29,11
1,2015,29,13
829,2015,29,14
168,2015,29,15
5,2015,29,16
33,2015,29,17
1708,2015,29,18
32,2015,29,19
39,2015,29,20
2,2015,29,22
120,2015,29,24
790,2015,29,26
33,2016,29,01A
49,2016,29,02
447,2016,29,03
256,2016,29,04A
503,2016,29,04B
295,2016,29,05
954,2016,29,06
346,2016,29,07
420,2016,29,08A
1671,2016,29,08B
20,2016,29,09
28,2016,29,10
231,2016,29,11
2,2016,29,13
1017,2016,29,14
219,2016,29,15
22,2016,29,16
23,2016,29,17
1091,2016,29,18
19,2016,29,19
56,2016,29,20
9,2016,29,22
114,2016,29,24
809,2016,29,26
19,2007,30,01A
38,2007,30,02
234,2007,30,03
138,2007,30,04A
200,2007,30,04B
290,2007,30,05
1226,2007,30,06
440,2007,30,07
355,2007,30,08A
1270,2007,30,08B
27,2007,30,09
27,2007,30,10
100,2007,30,11
7,2007,30,13
877,2007,30,14
69,2007,30,15
184,2007,30,16
43,2007,30,17
831,2007,30,18
7,2007,30,19
23,2007,30,20
80,2007,30,22
225,2007,30,24
985,2007,30,26
21,2008,30,01A
43,2008,30,02
257,2008,30,03
113,2008,30,04A
213,2008,30,04B
413,2008,30,05
1068,2008,30,06
480,2008,30,07
362,2008,30,08A
1175,2008,30,08B
22,2008,30,09
30,2008,30,10
98,2008,30,11
1,2008,30,13
918,2008,30,14
84,2008,30,15
138,2008,30,16
44,2008,30,17
680,2008,30,18
4,2008,30,19
35,2008,30,20
57,2008,30,22
175,2008,30,24
909,2008,30,26
12,2009,30,01A
34,2009,30,02
248,2009,30,03
129,2009,30,04A
218,2009,30,04B
310,2009,30,05
929,2009,30,06
319,2009,30,07
321,2009,30,08A
1056,2009,30,08B
14,2009,30,09
41,2009,30,10
89,2009,30,11
3,2009,30,13
833,2009,30,14
100,2009,30,15
59,2009,30,16
31,2009,30,17
554,2009,30,18
2,2009,30,19
40,2009,30,20
35,2009,30,22
153,2009,30,24
794,2009,30,26
11,2010,30,01A
32,2010,30,02
269,2010,30,03
99,2010,30,04A
215,2010,30,04B
286,2010,30,05
889,2010,30,06
512,2010,30,07
355,2010,30,08A
1035,2010,30,08B
11,2010,30,09
19,2010,30,10
76,2010,30,11
3,2010,30,13
754,2010,30,14
79,2010,30,15
72,2010,30,16
36,2010,30,17
563,2010,30,18
5,2010,30,19
39,2010,30,20
35,2010,30,22
256,2010,30,24
636,2010,30,26
15,2011,30,01A
27,2011,30,02
245,2011,30,03
97,2011,30,04A
156,2011,30,04B
318,2011,30,05
923,2011,30,06
574,2011,30,07
282,2011,30,08A
988,2011,30,08B
16,2011,30,09
27,2011,30,10
90,2011,30,11
1,2011,30,12
1,2011,30,13
676,2011,30,14
60,2011,30,15
56,2011,30,16
27,2011,30,17
553,2011,30,18
4,2011,30,19
34,2011,30,20
33,2011,30,22
248,2011,30,24
565,2011,30,26
13,2012,30,01A
36,2012,30,02
262,2012,30,03
96,2012,30,04A
178,2012,30,04B
312,2012,30,05
966,2012,30,06
385,2012,30,07
291,2012,30,08A
1018,2012,30,08B
12,2012,30,09
33,2012,30,10
84,2012,30,11
1,2012,30,12
1,2012,30,13
693,2012,30,14
66,2012,30,15
20,2012,30,16
40,2012,30,17
517,2012,30,18
1,2012,30,19
35,2012,30,20
44,2012,30,22
180,2012,30,24
490,2012,30,26
10,2013,30,01A
37,2013,30,02
243,2013,30,03
84,2013,30,04A
183,2013,30,04B
253,2013,30,05
878,2013,30,06
256,2013,30,07
277,2013,30,08A
817,2013,30,08B
11,2013,30,09
32,2013,30,10
88,2013,30,11
3,2013,30,13
632,2013,30,14
60,2013,30,15
51,2013,30,16
23,2013,30,17
438,2013,30,18
2,2013,30,19
40,2013,30,20
37,2013,30,22
201,2013,30,24
447,2013,30,26
14,2014,30,01A
31,2014,30,02
184,2014,30,03
69,2014,30,04A
156,2014,30,04B
241,2014,30,05
828,2014,30,06
224,2014,30,07
256,2014,30,08A
837,2014,30,08B
11,2014,30,09
23,2014,30,10
132,2014,30,11
568,2014,30,14
69,2014,30,15
7,2014,30,16
33,2014,30,17
446,2014,30,18
24,2014,30,20
30,2014,30,22
155,2014,30,24
424,2014,30,26
13,2015,30,01A
33,2015,30,02
205,2015,30,03
93,2015,30,04A
154,2015,30,04B
178,2015,30,05
700,2015,30,06
208,2015,30,07
213,2015,30,08A
857,2015,30,08B
15,2015,30,09
11,2015,30,10
151,2015,30,11
1,2015,30,12
4,2015,30,13
566,2015,30,14
90,2015,30,15
30,2015,30,17
340,2015,30,18
1,2015,30,19
32,2015,30,20
28,2015,30,22
122,2015,30,24
395,2015,30,26
18,2016,30,01A
34,2016,30,02
242,2016,30,03
143,2016,30,04A
197,2016,30,04B
195,2016,30,05
772,2016,30,06
247,2016,30,07
269,2016,30,08A
885,2016,30,08B
25,2016,30,09
20,2016,30,10
202,2016,30,11
1,2016,30,12
2,2016,30,13
569,2016,30,14
78,2016,30,15
36,2016,30,17
161,2016,30,18
47,2016,30,20
24,2016,30,22
60,2016,30,24
442,2016,30,26
4,2007,31,01A
14,2007,31,02
104,2007,31,03
93,2007,31,04A
111,2007,31,04B
190,2007,31,05
985,2007,31,06
175,2007,31,07
207,2007,31,08A
621,2007,31,08B
10,2007,31,09
35,2007,31,10
90,2007,31,11
3,2007,31,12
7,2007,31,13
668,2007,31,14
45,2007,31,15
34,2007,31,16
36,2007,31,17
341,2007,31,18
21,2007,31,20
33,2007,31,22
75,2007,31,24
403,2007,31,26
5,2008,31,01A
15,2008,31,02
104,2008,31,03
102,2008,31,04A
97,2008,31,04B
219,2008,31,05
807,2008,31,06
202,2008,31,07
209,2008,31,08A
671,2008,31,08B
14,2008,31,09
21,2008,31,10
97,2008,31,11
1,2008,31,12
3,2008,31,13
659,2008,31,14
54,2008,31,15
39,2008,31,16
21,2008,31,17
274,2008,31,18
2,2008,31,19
13,2008,31,20
30,2008,31,22
86,2008,31,24
327,2008,31,26
9,2009,31,01A
12,2009,31,02
101,2009,31,03
92,2009,31,04A
92,2009,31,04B
157,2009,31,05
748,2009,31,06
176,2009,31,07
198,2009,31,08A
515,2009,31,08B
5,2009,31,09
24,2009,31,10
83,2009,31,11
1,2009,31,13
521,2009,31,14
50,2009,31,15
8,2009,31,16
20,2009,31,17
269,2009,31,18
1,2009,31,19
23,2009,31,20
14,2009,31,22
83,2009,31,24
450,2009,31,26
4,2010,31,01A
12,2010,31,02
76,2010,31,03
62,2010,31,04A
90,2010,31,04B
185,2010,31,05
696,2010,31,06
245,2010,31,07
146,2010,31,08A
547,2010,31,08B
4,2010,31,09
16,2010,31,10
46,2010,31,11
5,2010,31,13
461,2010,31,14
34,2010,31,15
14,2010,31,16
26,2010,31,17
322,2010,31,18
13,2010,31,20
27,2010,31,22
135,2010,31,24
327,2010,31,26
2,2011,31,01A
13,2011,31,02
78,2011,31,03
62,2011,31,04A
83,2011,31,04B
225,2011,31,05
678,2011,31,06
297,2011,31,07
147,2011,31,08A
485,2011,31,08B
6,2011,31,09
16,2011,31,10
76,2011,31,11
1,2011,31,12
2,2011,31,13
494,2011,31,14
39,2011,31,15
3,2011,31,16
17,2011,31,17
300,2011,31,18
1,2011,31,19
16,2011,31,20
16,2011,31,22
109,2011,31,24
278,2011,31,26
7,2012,31,01A
17,2012,31,02
78,2012,31,03
58,2012,31,04A
88,2012,31,04B
135,2012,31,05
676,2012,31,06
332,2012,31,07
184,2012,31,08A
445,2012,31,08B
4,2012,31,09
21,2012,31,10
63,2012,31,11
1,2012,31,12
1,2012,31,13
443,2012,31,14
38,2012,31,15
1,2012,31,16
10,2012,31,17
272,2012,31,18
10,2012,31,20
19,2012,31,22
112,2012,31,24
276,2012,31,26
6,2013,31,01A
12,2013,31,02
66,2013,31,03
49,2013,31,04A
79,2013,31,04B
155,2013,31,05
722,2013,31,06
257,2013,31,07
144,2013,31,08A
428,2013,31,08B
9,2013,31,09
23,2013,31,10
76,2013,31,11
1,2013,31,12
2,2013,31,13
389,2013,31,14
39,2013,31,15
2,2013,31,16
19,2013,31,17
219,2013,31,18
1,2013,31,19
23,2013,31,20
15,2013,31,22
82,2013,31,24
257,2013,31,26
2,2014,31,01A
15,2014,31,02
47,2014,31,03
44,2014,31,04A
76,2014,31,04B
122,2014,31,05
678,2014,31,06
174,2014,31,07
139,2014,31,08A
370,2014,31,08B
7,2014,31,09
12,2014,31,10
94,2014,31,11
4,2014,31,12
1,2014,31,13
378,2014,31,14
23,2014,31,15
18,2014,31,17
185,2014,31,18
12,2014,31,20
8,2014,31,22
47,2014,31,24
247,2014,31,26
4,2015,31,01A
22,2015,31,02
63,2015,31,03
64,2015,31,04A
80,2015,31,04B
87,2015,31,05
541,2015,31,06
166,2015,31,07
137,2015,31,08A
381,2015,31,08B
8,2015,31,09
10,2015,31,10
98,2015,31,11
1,2015,31,12
394,2015,31,14
41,2015,31,15
2,2015,31,16
21,2015,31,17
129,2015,31,18
8,2015,31,20
10,2015,31,22
44,2015,31,24
211,2015,31,26
11,2016,31,01A
16,2016,31,02
86,2016,31,03
82,2016,31,04A
78,2016,31,04B
136,2016,31,05
584,2016,31,06
115,2016,31,07
135,2016,31,08A
405,2016,31,08B
14,2016,31,09
17,2016,31,10
134,2016,31,11
399,2016,31,14
32,2016,31,15
10,2016,31,17
83,2016,31,18
18,2016,31,20
3,2016,31,22
20,2016,31,24
220,2016,31,26
12,2007,32,02
241,2007,32,03
43,2007,32,04A
61,2007,32,04B
132,2007,32,05
4326,2007,32,06
134,2007,32,07
350,2007,32,08A
660,2007,32,08B
1,2007,32,09
118,2007,32,10
659,2007,32,11
13,2007,32,12
4,2007,32,13
595,2007,32,14
19,2007,32,15
14,2007,32,16
47,2007,32,17
230,2007,32,18
1,2007,32,19
3,2007,32,20
28,2007,32,22
31,2007,32,24
988,2007,32,26
2,2008,32,01A
14,2008,32,02
233,2008,32,03
39,2008,32,04A
45,2008,32,04B
85,2008,32,05
4529,2008,32,06
161,2008,32,07
276,2008,32,08A
617,2008,32,08B
116,2008,32,10
847,2008,32,11
8,2008,32,12
3,2008,32,13
447,2008,32,14
20,2008,32,15
75,2008,32,16
41,2008,32,17
290,2008,32,18
3,2008,32,19
1,2008,32,20
19,2008,32,22
35,2008,32,24
826,2008,32,26
13,2009,32,02
249,2009,32,03
36,2009,32,04A
39,2009,32,04B
112,2009,32,05
4158,2009,32,06
102,2009,32,07
253,2009,32,08A
556,2009,32,08B
85,2009,32,10
716,2009,32,11
4,2009,32,12
4,2009,32,13
370,2009,32,14
17,2009,32,15
79,2009,32,16
38,2009,32,17
262,2009,32,18
1,2009,32,19
3,2009,32,20
14,2009,32,22
60,2009,32,24
896,2009,32,26
1,2010,32,01A
11,2010,32,02
271,2010,32,03
39,2010,32,04A
54,2010,32,04B
129,2010,32,05
4065,2010,32,06
114,2010,32,07
279,2010,32,08A
552,2010,32,08B
2,2010,32,09
86,2010,32,10
690,2010,32,11
8,2010,32,12
3,2010,32,13
308,2010,32,14
13,2010,32,15
44,2010,32,16
25,2010,32,17
301,2010,32,18
1,2010,32,19
1,2010,32,20
17,2010,32,22
43,2010,32,24
783,2010,32,26
1,2011,32,01A
16,2011,32,02
240,2011,32,03
33,2011,32,04A
44,2011,32,04B
90,2011,32,05
3987,2011,32,06
128,2011,32,07
264,2011,32,08A
512,2011,32,08B
93,2011,32,10
709,2011,32,11
12,2011,32,12
1,2011,32,13
291,2011,32,14
9,2011,32,15
43,2011,32,16
39,2011,32,17
265,2011,32,18
1,2011,32,19
3,2011,32,20
10,2011,32,22
49,2011,32,24
764,2011,32,26
31,2012,32,02
201,2012,32,03
35,2012,32,04A
41,2012,32,04B
115,2012,32,05
4160,2012,32,06
65,2012,32,07
264,2012,32,08A
555,2012,32,08B
100,2012,32,10
888,2012,32,11
7,2012,32,12
4,2012,32,13
277,2012,32,14
11,2012,32,15
29,2012,32,16
28,2012,32,17
197,2012,32,18
1,2012,32,19
4,2012,32,20
12,2012,32,22
43,2012,32,24
701,2012,32,26
19,2013,32,02
196,2013,32,03
29,2013,32,04A
34,2013,32,04B
89,2013,32,05
3983,2013,32,06
79,2013,32,07
277,2013,32,08A
596,2013,32,08B
1,2013,32,09
84,2013,32,10
1049,2013,32,11
10,2013,32,12
1,2013,32,13
279,2013,32,14
10,2013,32,15
35,2013,32,16
43,2013,32,17
201,2013,32,18
3,2013,32,20
6,2013,32,22
41,2013,32,24
716,2013,32,26
1,2014,32,01A
23,2014,32,02
158,2014,32,03
35,2014,32,04A
46,2014,32,04B
81,2014,32,05
3734,2014,32,06
69,2014,32,07
244,2014,32,08A
599,2014,32,08B
80,2014,32,10
1047,2014,32,11
8,2014,32,12
1,2014,32,13
311,2014,32,14
8,2014,32,15
16,2014,32,16
28,2014,32,17
125,2014,32,18
1,2014,32,19
6,2014,32,20
7,2014,32,22
52,2014,32,24
606,2014,32,26
1,2015,32,01A
1,2015,32,01B
14,2015,32,02
194,2015,32,03
39,2015,32,04A
62,2015,32,04B
87,2015,32,05
4047,2015,32,06
74,2015,32,07
262,2015,32,08A
661,2015,32,08B
5,2015,32,09
99,2015,32,10
848,2015,32,11
5,2015,32,12
341,2015,32,14
7,2015,32,15
21,2015,32,16
31,2015,32,17
111,2015,32,18
5,2015,32,20
9,2015,32,22
53,2015,32,24
602,2015,32,26
2,2016,32,01A
38,2016,32,02
310,2016,32,03
63,2016,32,04A
78,2016,32,04B
132,2016,32,05
4776,2016,32,06
97,2016,32,07
293,2016,32,08A
707,2016,32,08B
2,2016,32,09
137,2016,32,10
1195,2016,32,11
5,2016,32,12
1,2016,32,13
385,2016,32,14
13,2016,32,15
6,2016,32,16
42,2016,32,17
84,2016,32,18
7,2016,32,20
6,2016,32,22
36,2016,32,24
570,2016,32,26
3,2007,33,01A
2,2007,33,02
82,2007,33,03
16,2007,33,04A
42,2007,33,04B
71,2007,33,05
1014,2007,33,06
78,2007,33,07
119,2007,33,08A
391,2007,33,08B
24,2007,33,10
107,2007,33,11
3,2007,33,13
257,2007,33,14
12,2007,33,15
5,2007,33,16
12,2007,33,17
299,2007,33,18
5,2007,33,19
4,2007,33,20
4,2007,33,22
12,2007,33,24
1086,2007,33,26
1,2008,33,01A
10,2008,33,02
64,2008,33,03
26,2008,33,04A
53,2008,33,04B
70,2008,33,05
880,2008,33,06
120,2008,33,07
121,2008,33,08A
372,2008,33,08B
1,2008,33,09
23,2008,33,10
127,2008,33,11
2,2008,33,13
198,2008,33,14
15,2008,33,15
3,2008,33,16
13,2008,33,17
524,2008,33,18
7,2008,33,19
9,2008,33,20
2,2008,33,22
18,2008,33,24
1207,2008,33,26
3,2009,33,01A
5,2009,33,02
52,2009,33,03
12,2009,33,04A
32,2009,33,04B
47,2009,33,05
677,2009,33,06
62,2009,33,07
97,2009,33,08A
281,2009,33,08B
1,2009,33,09
23,2009,33,10
105,2009,33,11
1,2009,33,12
1,2009,33,13
176,2009,33,14
4,2009,33,15
4,2009,33,16
6,2009,33,17
197,2009,33,18
2,2009,33,19
3,2009,33,20
3,2009,33,22
15,2009,33,24
459,2009,33,26
6,2010,33,02
43,2010,33,03
20,2010,33,04A
20,2010,33,04B
45,2010,33,05
798,2010,33,06
62,2010,33,07
101,2010,33,08A
253,2010,33,08B
24,2010,33,10
86,2010,33,11
1,2010,33,13
171,2010,33,14
2,2010,33,15
2,2010,33,17
92,2010,33,18
1,2010,33,19
6,2010,33,20
3,2010,33,22
12,2010,33,24
251,2010,33,26
5,2011,33,02
53,2011,33,03
11,2011,33,04A
22,2011,33,04B
86,2011,33,05
681,2011,33,06
74,2011,33,07
71,2011,33,08A
200,2011,33,08B
4,2011,33,09
24,2011,33,10
104,2011,33,11
149,2011,33,14
8,2011,33,15
4,2011,33,17
33,2011,33,18
3,2011,33,20
2,2011,33,22
7,2011,33,24
226,2011,33,26
1,2012,33,01A
7,2012,33,02
65,2012,33,03
14,2012,33,04A
22,2012,33,04B
89,2012,33,05
730,2012,33,06
69,2012,33,07
103,2012,33,08A
217,2012,33,08B
21,2012,33,10
94,2012,33,11
157,2012,33,14
2,2012,33,15
3,2012,33,16
6,2012,33,17
40,2012,33,18
4,2012,33,20
2,2012,33,22
8,2012,33,24
209,2012,33,26
1,2013,33,01A
7,2013,33,02
39,2013,33,03
7,2013,33,04A
20,2013,33,04B
40,2013,33,05
685,2013,33,06
63,2013,33,07
70,2013,33,08A
216,2013,33,08B
2,2013,33,09
20,2013,33,10
134,2013,33,11
176,2013,33,14
4,2013,33,15
1,2013,33,16
6,2013,33,17
29,2013,33,18
5,2013,33,20
1,2013,33,22
12,2013,33,24
274,2013,33,26
8,2014,33,02
40,2014,33,03
10,2014,33,04A
26,2014,33,04B
56,2014,33,05
640,2014,33,06
61,2014,33,07
77,2014,33,08A
246,2014,33,08B
1,2014,33,09
31,2014,33,10
153,2014,33,11
128,2014,33,14
5,2014,33,15
7,2014,33,16
9,2014,33,17
32,2014,33,18
2,2014,33,20
4,2014,33,22
11,2014,33,24
229,2014,33,26
2,2015,33,01A
8,2015,33,02
58,2015,33,03
19,2015,33,04A
38,2015,33,04B
55,2015,33,05
612,2015,33,06
55,2015,33,07
68,2015,33,08A
253,2015,33,08B
1,2015,33,09
33,2015,33,10
191,2015,33,11
1,2015,33,13
183,2015,33,14
9,2015,33,15
3,2015,33,16
14,2015,33,17
31,2015,33,18
3,2015,33,20
2,2015,33,22
9,2015,33,24
226,2015,33,26
4,2016,33,01A
13,2016,33,02
50,2016,33,03
25,2016,33,04A
33,2016,33,04B
47,2016,33,05
655,2016,33,06
64,2016,33,07
96,2016,33,08A
239,2016,33,08B
1,2016,33,09
62,2016,33,10
216,2016,33,11
169,2016,33,14
3,2016,33,15
5,2016,33,17
22,2016,33,18
10,2016,33,20
1,2016,33,22
8,2016,33,24
199,2016,33,26
1,2007,34,01A
1,2007,34,02
57,2007,34,03
21,2007,34,04A
32,2007,34,04B
65,2007,34,05
270,2007,34,06
42,2007,34,07
45,2007,34,08A
144,2007,34,08B
1,2007,34,09
12,2007,34,10
58,2007,34,11
171,2007,34,14
1,2007,34,15
6,2007,34,17
99,2007,34,18
16,2007,34,19
1,2007,34,20
13,2007,34,22
10,2007,34,24
157,2007,34,26
2,2008,34,02
73,2008,34,03
14,2008,34,04A
23,2008,34,04B
82,2008,34,05
365,2008,34,06
68,2008,34,07
38,2008,34,08A
185,2008,34,08B
1,2008,34,09
6,2008,34,10
52,2008,34,11
1,2008,34,12
159,2008,34,14
13,2008,34,15
2,2008,34,16
8,2008,34,17
94,2008,34,18
5,2008,34,19
2,2008,34,20
5,2008,34,22
8,2008,34,24
148,2008,34,26
1,2009,34,01A
3,2009,34,02
74,2009,34,03
17,2009,34,04A
32,2009,34,04B
60,2009,34,05
325,2009,34,06
67,2009,34,07
49,2009,34,08A
177,2009,34,08B
1,2009,34,09
5,2009,34,10
41,2009,34,11
131,2009,34,14
9,2009,34,15
3,2009,34,16
4,2009,34,17
109,2009,34,18
1,2009,34,19
5,2009,34,20
2,2009,34,22
6,2009,34,24
118,2009,34,26
1,2010,34,01A
1,2010,34,02
81,2010,34,03
21,2010,34,04A
23,2010,34,04B
70,2010,34,05
364,2010,34,06
93,2010,34,07
45,2010,34,08A
177,2010,34,08B
6,2010,34,10
44,2010,34,11
1,2010,34,12
1,2010,34,13
216,2010,34,14
2,2010,34,15
5,2010,34,16
4,2010,34,17
81,2010,34,18
2,2010,34,19
4,2010,34,20
1,2010,34,22
5,2010,34,24
120,2010,34,26
4,2011,34,02
86,2011,34,03
16,2011,34,04A
24,2011,34,04B
50,2011,34,05
332,2011,34,06
107,2011,34,07
57,2011,34,08A
181,2011,34,08B
3,2011,34,09
6,2011,34,10
195,2011,34,11
1,2011,34,12
1,2011,34,13
161,2011,34,14
7,2011,34,15
3,2011,34,16
4,2011,34,17
80,2011,34,18
2,2011,34,19
1,2011,34,20
1,2011,34,22
11,2011,34,24
109,2011,34,26
2,2012,34,01A
1,2012,34,02
77,2012,34,03
18,2012,34,04A
30,2012,34,04B
38,2012,34,05
435,2012,34,06
108,2012,34,07
50,2012,34,08A
202,2012,34,08B
1,2012,34,09
16,2012,34,10
188,2012,34,11
1,2012,34,13
169,2012,34,14
9,2012,34,15
7,2012,34,17
58,2012,34,18
2,2012,34,19
1,2012,34,20
2,2012,34,22
9,2012,34,24
115,2012,34,26
3,2013,34,02
54,2013,34,03
14,2013,34,04A
29,2013,34,04B
50,2013,34,05
370,2013,34,06
75,2013,34,07
