count,month,year,community_area,primary_type
2,1,2010,35,19
1,1,2010,35,20
3,1,2010,35,24
27,1,2010,35,26
1,1,2010,36,02
1,1,2010,36,03
1,1,2010,36,04A
4,1,2010,36,05
9,1,2010,36,06
2,1,2010,36,07
3,1,2010,36,08A
12,1,2010,36,08B
1,1,2010,36,11
4,1,2010,36,14
1,1,2010,36,15
1,1,2010,36,17
3,1,2010,36,18
1,1,2010,36,20
6,1,2010,36,26
1,1,2010,37,01A
7,1,2010,37,03
1,1,2010,37,04A
1,1,2010,37,05
13,1,2010,37,06
5,1,2010,37,07
3,1,2010,37,08A
11,1,2010,37,08B
4,1,2010,37,11
2,1,2010,37,14
1,1,2010,37,15
1,1,2010,37,17
26,1,2010,37,18
1,1,2010,37,24
14,1,2010,37,26
2,1,2010,38,02
16,1,2010,38,03
6,1,2010,38,04A
11,1,2010,38,04B
17,1,2010,38,05
56,1,2010,38,06
25,1,2010,38,07
13,1,2010,38,08A
58,1,2010,38,08B
1,1,2010,38,09
3,1,2010,38,11
25,1,2010,38,14
1,1,2010,38,15
3,1,2010,38,16
1,1,2010,38,17
56,1,2010,38,18
1,1,2010,38,20
3,1,2010,38,24
54,1,2010,38,26
1,1,2010,39,02
7,1,2010,39,03
12,1,2010,39,05
38,1,2010,39,06
7,1,2010,39,07
9,1,2010,39,08A
23,1,2010,39,08B
3,1,2010,39,11
16,1,2010,39,14
4,1,2010,39,15
22,1,2010,39,18
1,1,2010,39,19
17,1,2010,39,26
2,1,2010,40,02
13,1,2010,40,03
7,1,2010,40,04A
10,1,2010,40,04B
14,1,2010,40,05
33,1,2010,40,06
18,1,2010,40,07
18,1,2010,40,08A
59,1,2010,40,08B
1,1,2010,40,10
9,1,2010,40,11
21,1,2010,40,14
5,1,2010,40,15
4,1,2010,40,16
3,1,2010,40,17
47,1,2010,40,18
1,1,2010,40,19
2,1,2010,40,20
3,1,2010,40,24
36,1,2010,40,26
5,1,2010,41,03
2,1,2010,41,04A
3,1,2010,41,04B
17,1,2010,41,05
55,1,2010,41,06
8,1,2010,41,07
9,1,2010,41,08A
14,1,2010,41,08B
3,1,2010,41,10
5,1,2010,41,11
2,1,2010,41,12
29,1,2010,41,14
3,1,2010,41,17
8,1,2010,41,18
1,1,2010,41,22
1,1,2010,41,24
19,1,2010,41,26
1,1,2010,42,01A
3,1,2010,42,02
16,1,2010,42,03
7,1,2010,42,04A
15,1,2010,42,04B
19,1,2010,42,05
58,1,2010,42,06
18,1,2010,42,07
23,1,2010,42,08A
83,1,2010,42,08B
1,1,2010,42,10
11,1,2010,42,11
45,1,2010,42,14
9,1,2010,42,15
3,1,2010,42,16
2,1,2010,42,17
129,1,2010,42,18
2,1,2010,42,20
1,1,2010,42,22
13,1,2010,42,24
95,1,2010,42,26
7,1,2010,43,02
33,1,2010,43,03
9,1,2010,43,04A
35,1,2010,43,04B
70,1,2010,43,05
163,1,2010,43,06
43,1,2010,43,07
32,1,2010,43,08A
144,1,2010,43,08B
4,1,2010,43,10
38,1,2010,43,11
85,1,2010,43,14
10,1,2010,43,15
2,1,2010,43,16
1,1,2010,43,17
117,1,2010,43,18
7,1,2010,43,20
11,1,2010,43,24
120,1,2010,43,26
1,1,2010,44,02
35,1,2010,44,03
10,1,2010,44,04A
21,1,2010,44,04B
37,1,2010,44,05
118,1,2010,44,06
39,1,2010,44,07
23,1,2010,44,08A
90,1,2010,44,08B
5,1,2010,44,10
22,1,2010,44,11
55,1,2010,44,14
5,1,2010,44,15
2,1,2010,44,16
2,1,2010,44,17
68,1,2010,44,18
1,1,2010,44,20
1,1,2010,44,22
6,1,2010,44,24
66,1,2010,44,26
7,1,2010,45,03
3,1,2010,45,04B
11,1,2010,45,05
32,1,2010,45,06
9,1,2010,45,07
6,1,2010,45,08A
24,1,2010,45,08B
1,1,2010,45,09
2,1,2010,45,10
7,1,2010,45,11
9,1,2010,45,14
1,1,2010,45,17
12,1,2010,45,18
2,1,2010,45,24
14,1,2010,45,26
2,1,2010,46,01A
5,1,2010,46,02
27,1,2010,46,03
10,1,2010,46,04A
19,1,2010,46,04B
50,1,2010,46,05
76,1,2010,46,06
24,1,2010,46,07
26,1,2010,46,08A
76,1,2010,46,08B
2,1,2010,46,09
3,1,2010,46,10
9,1,2010,46,11
50,1,2010,46,14
8,1,2010,46,15
8,1,2010,46,16
3,1,2010,46,17
51,1,2010,46,18
3,1,2010,46,20
1,1,2010,46,22
10,1,2010,46,24
46,1,2010,46,26
1,1,2010,47,02
2,1,2010,47,03
2,1,2010,47,04A
3,1,2010,47,05
7,1,2010,47,06
2,1,2010,47,07
1,1,2010,47,08A
5,1,2010,47,08B
1,1,2010,47,11
1,1,2010,47,14
5,1,2010,47,18
5,1,2010,47,26
9,1,2010,48,03
1,1,2010,48,04A
6,1,2010,48,04B
14,1,2010,48,05
35,1,2010,48,06
19,1,2010,48,07
12,1,2010,48,08A
14,1,2010,48,08B
1,1,2010,48,10
5,1,2010,48,11
23,1,2010,48,14
2,1,2010,48,15
8,1,2010,48,18
3,1,2010,48,20
1,1,2010,48,24
14,1,2010,48,26
1,1,2010,49,01A
1,1,2010,49,02
33,1,2010,49,03
11,1,2010,49,04A
17,1,2010,49,04B
59,1,2010,49,05
127,1,2010,49,06
32,1,2010,49,07
37,1,2010,49,08A
142,1,2010,49,08B
1,1,2010,49,09
5,1,2010,49,10
17,1,2010,49,11
95,1,2010,49,14
14,1,2010,49,15
9,1,2010,49,16
2,1,2010,49,17
103,1,2010,49,18
1,1,2010,49,19
1,1,2010,49,20
9,1,2010,49,24
82,1,2010,49,26
1,1,2010,50,03
1,1,2010,50,04A
3,1,2010,50,04B
6,1,2010,50,05
18,1,2010,50,06
1,1,2010,50,07
11,1,2010,50,08A
26,1,2010,50,08B
1,1,2010,50,10
6,1,2010,50,11
6,1,2010,50,14
1,1,2010,50,15
1,1,2010,50,17
2,1,2010,50,18
1,1,2010,50,20
1,1,2010,50,24
19,1,2010,50,26
2,1,2010,51,02
6,1,2010,51,03
3,1,2010,51,04A
8,1,2010,51,04B
24,1,2010,51,05
38,1,2010,51,06
26,1,2010,51,07
6,1,2010,51,08A
25,1,2010,51,08B
1,1,2010,51,10
3,1,2010,51,11
1,1,2010,51,12
21,1,2010,51,14
1,1,2010,51,15
12,1,2010,51,18
1,1,2010,51,20
1,1,2010,51,22
22,1,2010,51,26
2,1,2010,52,02
1,1,2010,52,03
5,1,2010,52,04A
5,1,2010,52,04B
14,1,2010,52,05
25,1,2010,52,06
13,1,2010,52,07
13,1,2010,52,08A
23,1,2010,52,08B
2,1,2010,52,10
2,1,2010,52,11
27,1,2010,52,14
2,1,2010,52,15
1,1,2010,52,17
11,1,2010,52,18
1,1,2010,52,20
3,1,2010,52,24
13,1,2010,52,26
1,1,2010,53,01A
6,1,2010,53,02
17,1,2010,53,03
6,1,2010,53,04A
9,1,2010,53,04B
28,1,2010,53,05
66,1,2010,53,06
20,1,2010,53,07
20,1,2010,53,08A
75,1,2010,53,08B
1,1,2010,53,09
4,1,2010,53,10
13,1,2010,53,11
52,1,2010,53,14
4,1,2010,53,15
7,1,2010,53,16
42,1,2010,53,18
2,1,2010,53,20
5,1,2010,53,24
48,1,2010,53,26
2,1,2010,54,02
6,1,2010,54,03
1,1,2010,54,04A
7,1,2010,54,04B
10,1,2010,54,05
8,1,2010,54,06
2,1,2010,54,07
11,1,2010,54,08A
20,1,2010,54,08B
4,1,2010,54,11
11,1,2010,54,14
4,1,2010,54,15
19,1,2010,54,18
1,1,2010,54,24
15,1,2010,54,26
1,1,2010,55,02
2,1,2010,55,04A
9,1,2010,55,05
6,1,2010,55,06
4,1,2010,55,07
3,1,2010,55,08A
4,1,2010,55,08B
2,1,2010,55,10
1,1,2010,55,13
4,1,2010,55,14
1,1,2010,55,17
3,1,2010,55,18
1,1,2010,55,20
1,1,2010,55,26
1,1,2010,56,01A
2,1,2010,56,02
2,1,2010,56,03
2,1,2010,56,04B
12,1,2010,56,05
34,1,2010,56,06
11,1,2010,56,07
5,1,2010,56,08A
22,1,2010,56,08B
1,1,2010,56,10
10,1,2010,56,11
16,1,2010,56,14
15,1,2010,56,16
12,1,2010,56,18
1,1,2010,56,20
1,1,2010,56,24
22,1,2010,56,26
6,1,2010,57,03
3,1,2010,57,04B
5,1,2010,57,05
21,1,2010,57,06
8,1,2010,57,07
3,1,2010,57,08A
13,1,2010,57,08B
3,1,2010,57,11
18,1,2010,57,14
8,1,2010,57,16
8,1,2010,57,18
2,1,2010,57,24
4,1,2010,57,26
4,1,2010,58,02
6,1,2010,58,03
1,1,2010,58,04A
5,1,2010,58,04B
32,1,2010,58,05
43,1,2010,58,06
17,1,2010,58,07
7,1,2010,58,08A
36,1,2010,58,08B
1,1,2010,58,10
11,1,2010,58,11
26,1,2010,58,14
7,1,2010,58,15
2,1,2010,58,16
2,1,2010,58,17
39,1,2010,58,18
3,1,2010,58,20
5,1,2010,58,22
9,1,2010,58,24
35,1,2010,58,26
2,1,2010,59,03
1,1,2010,59,04A
2,1,2010,59,04B
10,1,2010,59,05
33,1,2010,59,06
10,1,2010,59,07
8,1,2010,59,08A
10,1,2010,59,08B
1,1,2010,59,10
3,1,2010,59,11
22,1,2010,59,14
2,1,2010,59,15
2,1,2010,59,16
21,1,2010,59,18
1,1,2010,59,20
12,1,2010,59,26
1,1,2010,60,02
3,1,2010,60,03
2,1,2010,60,04A
2,1,2010,60,04B
30,1,2010,60,05
33,1,2010,60,06
11,1,2010,60,07
6,1,2010,60,08A
21,1,2010,60,08B
8,1,2010,60,11
36,1,2010,60,14
1,1,2010,60,15
1,1,2010,60,16
1,1,2010,60,17
18,1,2010,60,18
1,1,2010,60,20
4,1,2010,60,24
24,1,2010,60,26
7,1,2010,61,02
17,1,2010,61,03
13,1,2010,61,04A
20,1,2010,61,04B
41,1,2010,61,05
109,1,2010,61,06
35,1,2010,61,07
17,1,2010,61,08A
84,1,2010,61,08B
9,1,2010,61,11
61,1,2010,61,14
12,1,2010,61,15
11,1,2010,61,16
1,1,2010,61,17
103,1,2010,61,18
4,1,2010,61,20
1,1,2010,61,22
9,1,2010,61,24
60,1,2010,61,26
6,1,2010,62,03
1,1,2010,62,04B
15,1,2010,62,05
16,1,2010,62,06
7,1,2010,62,07
3,1,2010,62,08A
10,1,2010,62,08B
1,1,2010,62,10
6,1,2010,62,11
21,1,2010,62,14
2,1,2010,62,15
1,1,2010,62,17
12,1,2010,62,18
1,1,2010,62,19
1,1,2010,62,20
1,1,2010,62,22
1,1,2010,62,24
12,1,2010,62,26
3,1,2010,63,02
17,1,2010,63,03
6,1,2010,63,04A
10,1,2010,63,04B
22,1,2010,63,05
40,1,2010,63,06
29,1,2010,63,07
15,1,2010,63,08A
44,1,2010,63,08B
1,1,2010,63,09
2,1,2010,63,10
7,1,2010,63,11
43,1,2010,63,14
2,1,2010,63,15
4,1,2010,63,16
38,1,2010,63,18
2,1,2010,63,20
5,1,2010,63,24
37,1,2010,63,26
2,1,2010,64,03
1,1,2010,64,04A
1,1,2010,64,04B
11,1,2010,64,05
28,1,2010,64,06
5,1,2010,64,07
3,1,2010,64,08A
17,1,2010,64,08B
3,1,2010,64,10
2,1,2010,64,11
24,1,2010,64,14
1,1,2010,64,15
4,1,2010,64,18
1,1,2010,64,19
16,1,2010,64,26
2,1,2010,65,02
9,1,2010,65,03
5,1,2010,65,04A
3,1,2010,65,04B
22,1,2010,65,05
54,1,2010,65,06
22,1,2010,65,07
9,1,2010,65,08A
21,1,2010,65,08B
1,1,2010,65,09
3,1,2010,65,10
9,1,2010,65,11
43,1,2010,65,14
1,1,2010,65,15
1,1,2010,65,17
15,1,2010,65,18
3,1,2010,65,20
4,1,2010,65,24
23,1,2010,65,26
1,1,2010,66,01A
4,1,2010,66,02
46,1,2010,66,03
19,1,2010,66,04A
17,1,2010,66,04B
64,1,2010,66,05
160,1,2010,66,06
57,1,2010,66,07
33,1,2010,66,08A
134,1,2010,66,08B
2,1,2010,66,09
1,1,2010,66,10
16,1,2010,66,11
1,1,2010,66,12
94,1,2010,66,14
21,1,2010,66,15
12,1,2010,66,16
5,1,2010,66,17
117,1,2010,66,18
1,1,2010,66,19
8,1,2010,66,20
6,1,2010,66,24
73,1,2010,66,26
2,1,2010,67,01A
3,1,2010,67,02
37,1,2010,67,03
18,1,2010,67,04A
27,1,2010,67,04B
85,1,2010,67,05
136,1,2010,67,06
48,1,2010,67,07
31,1,2010,67,08A
120,1,2010,67,08B
4,1,2010,67,09
2,1,2010,67,10
12,1,2010,67,11
86,1,2010,67,14
13,1,2010,67,15
9,1,2010,67,16
4,1,2010,67,17
124,1,2010,67,18
3,1,2010,67,20
9,1,2010,67,24
85,1,2010,67,26
4,1,2010,68,02
54,1,2010,68,03
15,1,2010,68,04A
16,1,2010,68,04B
66,1,2010,68,05
115,1,2010,68,06
40,1,2010,68,07
37,1,2010,68,08A
132,1,2010,68,08B
3,1,2010,68,09
5,1,2010,68,10
8,1,2010,68,11
76,1,2010,68,14
20,1,2010,68,15
6,1,2010,68,16
1,1,2010,68,17
121,1,2010,68,18
6,1,2010,68,20
1,1,2010,68,22
25,1,2010,68,24
62,1,2010,68,26
2,1,2010,69,01A
6,1,2010,69,02
34,1,2010,69,03
15,1,2010,69,04A
27,1,2010,69,04B
42,1,2010,69,05
119,1,2010,69,06
45,1,2010,69,07
25,1,2010,69,08A
128,1,2010,69,08B
2,1,2010,69,09
3,1,2010,69,10
12,1,2010,69,11
59,1,2010,69,14
10,1,2010,69,15
2,1,2010,69,16
3,1,2010,69,17
97,1,2010,69,18
1,1,2010,69,19
3,1,2010,69,20
1,1,2010,69,22
12,1,2010,69,24
86,1,2010,69,26
29,1,2010,70,03
4,1,2010,70,04A
3,1,2010,70,04B
32,1,2010,70,05
66,1,2010,70,06
19,1,2010,70,07
5,1,2010,70,08A
32,1,2010,70,08B
1,1,2010,70,09
9,1,2010,70,11
37,1,2010,70,14
4,1,2010,70,15
12,1,2010,70,18
3,1,2010,70,20
4,1,2010,70,24
35,1,2010,70,26
7,1,2010,71,02
36,1,2010,71,03
16,1,2010,71,04A
31,1,2010,71,04B
90,1,2010,71,05
107,1,2010,71,06
42,1,2010,71,07
37,1,2010,71,08A
125,1,2010,71,08B
1,1,2010,71,09
6,1,2010,71,10
19,1,2010,71,11
1,1,2010,71,12
86,1,2010,71,14
16,1,2010,71,15
3,1,2010,71,16
4,1,2010,71,17
117,1,2010,71,18
1,1,2010,71,19
5,1,2010,71,20
3,1,2010,71,22
6,1,2010,71,24
112,1,2010,71,26
1,1,2010,72,03
1,1,2010,72,04A
3,1,2010,72,04B
7,1,2010,72,05
32,1,2010,72,06
3,1,2010,72,07
4,1,2010,72,08A
15,1,2010,72,08B
4,1,2010,72,11
12,1,2010,72,14
3,1,2010,72,18
3,1,2010,72,20
21,1,2010,72,26
1,1,2010,73,02
7,1,2010,73,03
2,1,2010,73,04A
9,1,2010,73,04B
22,1,2010,73,05
54,1,2010,73,06
11,1,2010,73,07
22,1,2010,73,08A
55,1,2010,73,08B
1,1,2010,73,10
10,1,2010,73,11
26,1,2010,73,14
3,1,2010,73,15
2,1,2010,73,17
41,1,2010,73,18
4,1,2010,73,20
1,1,2010,73,22
2,1,2010,73,24
41,1,2010,73,26
4,1,2010,74,05
16,1,2010,74,06
1,1,2010,74,07
3,1,2010,74,08A
14,1,2010,74,08B
6,1,2010,74,11
10,1,2010,74,14
2,1,2010,74,18
2,1,2010,74,20
1,1,2010,74,24
16,1,2010,74,26
3,1,2010,75,02
10,1,2010,75,03
4,1,2010,75,04A
1,1,2010,75,04B
11,1,2010,75,05
44,1,2010,75,06
7,1,2010,75,07
8,1,2010,75,08A
35,1,2010,75,08B
3,1,2010,75,10
7,1,2010,75,11
32,1,2010,75,14
3,1,2010,75,15
1,1,2010,75,17
21,1,2010,75,18
3,1,2010,75,20
4,1,2010,75,24
38,1,2010,75,26
1,1,2010,76,03
2,1,2010,76,04B
1,1,2010,76,05
47,1,2010,76,06
1,1,2010,76,07
4,1,2010,76,08A
20,1,2010,76,08B
3,1,2010,76,10
8,1,2010,76,11
7,1,2010,76,14
1,1,2010,76,15
7,1,2010,76,18
1,1,2010,76,24
60,1,2010,76,26
1,1,2010,77,02
13,1,2010,77,03
4,1,2010,77,04A
3,1,2010,77,04B
16,1,2010,77,05
88,1,2010,77,06
10,1,2010,77,07
13,1,2010,77,08A
36,1,2010,77,08B
1,1,2010,77,09
2,1,2010,77,10
16,1,2010,77,11
36,1,2010,77,14
1,1,2010,77,15
3,1,2010,77,17
17,1,2010,77,18
1,1,2010,77,20
1,1,2010,77,22
1,1,2010,77,24
36,1,2010,77,26
1,1,2010,,05
1,1,2010,,06
1,1,2010,,07
1,1,2010,,08B
2,1,2010,,10
2,1,2010,,14
2,1,2010,,18
1,1,2010,,26
5,1,2011,1,02
23,1,2011,1,03
9,1,2011,1,04A
8,1,2011,1,04B
19,1,2011,1,05
68,1,2011,1,06
9,1,2011,1,07
23,1,2011,1,08A
64,1,2011,1,08B
1,1,2011,1,10
12,1,2011,1,11
31,1,2011,1,14
1,1,2011,1,15
1,1,2011,1,16
2,1,2011,1,17
33,1,2011,1,18
2,1,2011,1,20
7,1,2011,1,24
65,1,2011,1,26
1,1,2011,2,02
19,1,2011,2,03
3,1,2011,2,04A
7,1,2011,2,04B
44,1,2011,2,05
85,1,2011,2,06
22,1,2011,2,07
16,1,2011,2,08A
47,1,2011,2,08B
2,1,2011,2,10
15,1,2011,2,11
28,1,2011,2,14
5,1,2011,2,15
6,1,2011,2,17
21,1,2011,2,18
2,1,2011,2,20
1,1,2011,2,22
3,1,2011,2,24
38,1,2011,2,26
1,1,2011,3,01A
5,1,2011,3,02
15,1,2011,3,03
3,1,2011,3,04A
9,1,2011,3,04B
18,1,2011,3,05
92,1,2011,3,06
12,1,2011,3,07
13,1,2011,3,08A
45,1,2011,3,08B
18,1,2011,3,11
28,1,2011,3,14
2,1,2011,3,15
2,1,2011,3,17
68,1,2011,3,18
1,1,2011,3,19
3,1,2011,3,24
51,1,2011,3,26
1,1,2011,4,02
3,1,2011,4,03
3,1,2011,4,04B
15,1,2011,4,05
37,1,2011,4,06
17,1,2011,4,07
6,1,2011,4,08A
18,1,2011,4,08B
1,1,2011,4,10
7,1,2011,4,11
27,1,2011,4,14
1,1,2011,4,17
17,1,2011,4,18
2,1,2011,4,22
1,1,2011,4,24
15,1,2011,4,26
4,1,2011,5,03
2,1,2011,5,04A
1,1,2011,5,04B
8,1,2011,5,05
36,1,2011,5,06
10,1,2011,5,07
4,1,2011,5,08A
21,1,2011,5,08B
7,1,2011,5,11
1,1,2011,5,13
21,1,2011,5,14
2,1,2011,5,17
6,1,2011,5,18
2,1,2011,5,22
1,1,2011,5,24
16,1,2011,5,26
2,1,2011,6,02
20,1,2011,6,03
6,1,2011,6,04A
5,1,2011,6,04B
43,1,2011,6,05
194,1,2011,6,06
29,1,2011,6,07
14,1,2011,6,08A
63,1,2011,6,08B
1,1,2011,6,09
2,1,2011,6,10
35,1,2011,6,11
1,1,2011,6,12
52,1,2011,6,14
1,1,2011,6,15
3,1,2011,6,16
1,1,2011,6,17
10,1,2011,6,18
1,1,2011,6,20
1,1,2011,6,22
4,1,2011,6,24
32,1,2011,6,26
3,1,2011,7,02
21,1,2011,7,03
1,1,2011,7,04A
2,1,2011,7,04B
29,1,2011,7,05
153,1,2011,7,06
23,1,2011,7,07
9,1,2011,7,08A
24,1,2011,7,08B
13,1,2011,7,11
1,1,2011,7,12
46,1,2011,7,14
1,1,2011,7,16
1,1,2011,7,17
5,1,2011,7,18
2,1,2011,7,22
31,1,2011,7,26
2,1,2011,8,02
29,1,2011,8,03
3,1,2011,8,04A
13,1,2011,8,04B
24,1,2011,8,05
369,1,2011,8,06
25,1,2011,8,07
17,1,2011,8,08A
91,1,2011,8,08B
7,1,2011,8,10
84,1,2011,8,11
1,1,2011,8,13
52,1,2011,8,14
1,1,2011,8,15
17,1,2011,8,16
3,1,2011,8,17
21,1,2011,8,18
4,1,2011,8,22
1,1,2011,8,24
94,1,2011,8,26
1,1,2011,9,05
9,1,2011,9,06
1,1,2011,9,07
2,1,2011,9,08A
7,1,2011,9,08B
2,1,2011,9,10
2,1,2011,9,11
2,1,2011,9,14
1,1,2011,9,20
4,1,2011,9,26
1,1,2011,10,02
1,1,2011,10,04A
2,1,2011,10,04B
11,1,2011,10,05
19,1,2011,10,06
5,1,2011,10,07
8,1,2011,10,08A
17,1,2011,10,08B
5,1,2011,10,11
16,1,2011,10,14
1,1,2011,10,17
16,1,2011,10,26
2,1,2011,11,03
9,1,2011,11,05
21,1,2011,11,06
5,1,2011,11,07
14,1,2011,11,08B
1,1,2011,11,10
7,1,2011,11,11
25,1,2011,11,14
5,1,2011,11,18
1,1,2011,11,20
1,1,2011,11,24
18,1,2011,11,26
1,1,2011,12,03
1,1,2011,12,04A
11,1,2011,12,05
14,1,2011,12,06
2,1,2011,12,07
1,1,2011,12,08A
6,1,2011,12,08B
6,1,2011,12,11
7,1,2011,12,14
1,1,2011,12,17
1,1,2011,12,18
2,1,2011,12,20
6,1,2011,12,26
1,1,2011,13,03
1,1,2011,13,04A
3,1,2011,13,04B
7,1,2011,13,05
23,1,2011,13,06
9,1,2011,13,07
3,1,2011,13,08A
9,1,2011,13,08B
2,1,2011,13,11
10,1,2011,13,14
1,1,2011,13,17
4,1,2011,13,18
1,1,2011,13,22
10,1,2011,13,26
2,1,2011,14,02
6,1,2011,14,03
1,1,2011,14,04A
2,1,2011,14,04B
18,1,2011,14,05
41,1,2011,14,06
20,1,2011,14,07
1,1,2011,14,08A
30,1,2011,14,08B
2,1,2011,14,09
1,1,2011,14,10
7,1,2011,14,11
38,1,2011,14,14
3,1,2011,14,15
1,1,2011,14,16
4,1,2011,14,17
31,1,2011,14,18
1,1,2011,14,19
1,1,2011,14,20
2,1,2011,14,22
1,1,2011,14,24
30,1,2011,14,26
8,1,2011,15,03
3,1,2011,15,04A
6,1,2011,15,04B
42,1,2011,15,05
53,1,2011,15,06
33,1,2011,15,07
19,1,2011,15,08A
43,1,2011,15,08B
2,1,2011,15,09
3,1,2011,15,10
10,1,2011,15,11
45,1,2011,15,14
2,1,2011,15,15
5,1,2011,15,17
17,1,2011,15,18
1,1,2011,15,20
2,1,2011,15,22
1,1,2011,15,24
32,1,2011,15,26
3,1,2011,16,02
16,1,2011,16,03
5,1,2011,16,04B
23,1,2011,16,05
91,1,2011,16,06
42,1,2011,16,07
8,1,2011,16,08A
54,1,2011,16,08B
2,1,2011,16,09
1,1,2011,16,10
12,1,2011,16,11
2,1,2011,16,12
44,1,2011,16,14
4,1,2011,16,15
1,1,2011,16,17
22,1,2011,16,18
1,1,2011,16,20
6,1,2011,16,24
30,1,2011,16,26
1,1,2011,17,02
1,1,2011,17,03
3,1,2011,17,04A
1,1,2011,17,04B
16,1,2011,17,05
29,1,2011,17,06
8,1,2011,17,07
8,1,2011,17,08A
23,1,2011,17,08B
4,1,2011,17,11
21,1,2011,17,14
1,1,2011,17,17
5,1,2011,17,18
1,1,2011,17,19
1,1,2011,17,20
22,1,2011,17,26
1,1,2011,18,03
1,1,2011,18,04A
5,1,2011,18,05
12,1,2011,18,06
9,1,2011,18,07
4,1,2011,18,08A
11,1,2011,18,08B
1,1,2011,18,09
1,1,2011,18,10
3,1,2011,18,11
9,1,2011,18,14
1,1,2011,18,15
1,1,2011,18,18
5,1,2011,18,26
2,1,2011,19,02
21,1,2011,19,03
9,1,2011,19,04A
11,1,2011,19,04B
46,1,2011,19,05
92,1,2011,19,06
79,1,2011,19,07
19,1,2011,19,08A
77,1,2011,19,08B
1,1,2011,19,09
5,1,2011,19,10
14,1,2011,19,11
67,1,2011,19,14
4,1,2011,19,15
6,1,2011,19,16
3,1,2011,19,17
55,1,2011,19,18
2,1,2011,19,20
1,1,2011,19,22
2,1,2011,19,24
58,1,2011,19,26
1,1,2011,20,02
6,1,2011,20,03
3,1,2011,20,04B
17,1,2011,20,05
24,1,2011,20,06
19,1,2011,20,07
6,1,2011,20,08A
27,1,2011,20,08B
1,1,2011,20,09
2,1,2011,20,10
4,1,2011,20,11
1,1,2011,20,12
20,1,2011,20,14
2,1,2011,20,15
3,1,2011,20,16
1,1,2011,20,17
14,1,2011,20,18
1,1,2011,20,19
2,1,2011,20,20
1,1,2011,20,24
15,1,2011,20,26
5,1,2011,21,02
7,1,2011,21,03
4,1,2011,21,04A
4,1,2011,21,04B
29,1,2011,21,05
59,1,2011,21,06
27,1,2011,21,07
9,1,2011,21,08A
32,1,2011,21,08B
2,1,2011,21,10
7,1,2011,21,11
28,1,2011,21,14
2,1,2011,21,17
19,1,2011,21,18
1,1,2011,21,20
2,1,2011,21,24
31,1,2011,21,26
2,1,2011,22,02
21,1,2011,22,03
5,1,2011,22,04A
9,1,2011,22,04B
84,1,2011,22,05
165,1,2011,22,06
64,1,2011,22,07
18,1,2011,22,08A
76,1,2011,22,08B
3,1,2011,22,09
3,1,2011,22,10
13,1,2011,22,11
81,1,2011,22,14
1,1,2011,22,15
1,1,2011,22,17
31,1,2011,22,18
3,1,2011,22,20
1,1,2011,22,22
3,1,2011,22,24
44,1,2011,22,26
1,1,2011,23,01A
7,1,2011,23,02
31,1,2011,23,03
5,1,2011,23,04A
24,1,2011,23,04B
39,1,2011,23,05
106,1,2011,23,06
55,1,2011,23,07
23,1,2011,23,08A
153,1,2011,23,08B
2,1,2011,23,09
5,1,2011,23,10
12,1,2011,23,11
56,1,2011,23,14
7,1,2011,23,15
34,1,2011,23,16
2,1,2011,23,17
231,1,2011,23,18
1,1,2011,23,19
4,1,2011,23,20
2,1,2011,23,22
4,1,2011,23,24
93,1,2011,23,26
2,1,2011,24,02
27,1,2011,24,03
6,1,2011,24,04A
10,1,2011,24,04B
87,1,2011,24,05
291,1,2011,24,06
50,1,2011,24,07
20,1,2011,24,08A
100,1,2011,24,08B
1,1,2011,24,09
3,1,2011,24,10
19,1,2011,24,11
103,1,2011,24,14
5,1,2011,24,15
2,1,2011,24,16
1,1,2011,24,17
45,1,2011,24,18
3,1,2011,24,20
5,1,2011,24,22
2,1,2011,24,24
50,1,2011,24,26
1,1,2011,25,01A
11,1,2011,25,02
71,1,2011,25,03
17,1,2011,25,04A
33,1,2011,25,04B
108,1,2011,25,05
246,1,2011,25,06
67,1,2011,25,07
62,1,2011,25,08A
231,1,2011,25,08B
3,1,2011,25,09
4,1,2011,25,10
28,1,2011,25,11
143,1,2011,25,14
24,1,2011,25,15
34,1,2011,25,16
2,1,2011,25,17
459,1,2011,25,18
2,1,2011,25,19
3,1,2011,25,20
1,1,2011,25,22
14,1,2011,25,24
199,1,2011,25,26
1,1,2011,26,01A
3,1,2011,26,02
31,1,2011,26,03
10,1,2011,26,04A
13,1,2011,26,04B
8,1,2011,26,05
61,1,2011,26,06
13,1,2011,26,07
21,1,2011,26,08A
64,1,2011,26,08B
1,1,2011,26,10
27,1,2011,26,11
18,1,2011,26,14
13,1,2011,26,15
28,1,2011,26,16
1,1,2011,26,17
121,1,2011,26,18
1,1,2011,26,20
4,1,2011,26,22
32,1,2011,26,26
3,1,2011,27,02
21,1,2011,27,03
10,1,2011,27,04A
6,1,2011,27,04B
19,1,2011,27,05
72,1,2011,27,06
23,1,2011,27,07
24,1,2011,27,08A
93,1,2011,27,08B
1,1,2011,27,09
4,1,2011,27,10
12,1,2011,27,11
32,1,2011,27,14
5,1,2011,27,15
10,1,2011,27,16
130,1,2011,27,18
6,1,2011,27,20
3,1,2011,27,24
64,1,2011,27,26
1,1,2011,28,01A
6,1,2011,28,02
30,1,2011,28,03
1,1,2011,28,04A
14,1,2011,28,04B
26,1,2011,28,05
258,1,2011,28,06
45,1,2011,28,07
