count,weekday,year,community_area,primary_type
5,3,2009,1,17
93,3,2009,1,18
2,3,2009,1,20
1,3,2009,1,22
14,3,2009,1,24
119,3,2009,1,26
1,3,2009,2,01A
1,3,2009,2,02
29,3,2009,2,03
13,3,2009,2,04A
15,3,2009,2,04B
51,3,2009,2,05
204,3,2009,2,06
35,3,2009,2,07
36,3,2009,2,08A
101,3,2009,2,08B
3,3,2009,2,09
8,3,2009,2,10
43,3,2009,2,11
1,3,2009,2,13
98,3,2009,2,14
4,3,2009,2,15
2,3,2009,2,16
5,3,2009,2,17
60,3,2009,2,18
3,3,2009,2,19
4,3,2009,2,20
1,3,2009,2,22
7,3,2009,2,24
87,3,2009,2,26
3,3,2009,3,02
31,3,2009,3,03
7,3,2009,3,04A
14,3,2009,3,04B
25,3,2009,3,05
200,3,2009,3,06
25,3,2009,3,07
41,3,2009,3,08A
93,3,2009,3,08B
4,3,2009,3,10
40,3,2009,3,11
1,3,2009,3,13
71,3,2009,3,14
2,3,2009,3,15
3,3,2009,3,16
3,3,2009,3,17
91,3,2009,3,18
3,3,2009,3,19
3,3,2009,3,20
1,3,2009,3,22
8,3,2009,3,24
85,3,2009,3,26
1,3,2009,4,02
8,3,2009,4,03
4,3,2009,4,04A
5,3,2009,4,04B
23,3,2009,4,05
97,3,2009,4,06
19,3,2009,4,07
21,3,2009,4,08A
54,3,2009,4,08B
3,3,2009,4,10
21,3,2009,4,11
45,3,2009,4,14
1,3,2009,4,15
4,3,2009,4,17
21,3,2009,4,18
1,3,2009,4,19
1,3,2009,4,20
1,3,2009,4,24
32,3,2009,4,26
6,3,2009,5,03
2,3,2009,5,04B
39,3,2009,5,05
121,3,2009,5,06
15,3,2009,5,07
12,3,2009,5,08A
30,3,2009,5,08B
1,3,2009,5,10
28,3,2009,5,11
1,3,2009,5,13
40,3,2009,5,14
4,3,2009,5,17
19,3,2009,5,18
2,3,2009,5,19
1,3,2009,5,20
1,3,2009,5,22
38,3,2009,5,26
3,3,2009,6,02
34,3,2009,6,03
5,3,2009,6,04A
5,3,2009,6,04B
78,3,2009,6,05
428,3,2009,6,06
36,3,2009,6,07
34,3,2009,6,08A
76,3,2009,6,08B
7,3,2009,6,10
73,3,2009,6,11
2,3,2009,6,12
111,3,2009,6,14
5,3,2009,6,15
8,3,2009,6,17
39,3,2009,6,18
1,3,2009,6,19
2,3,2009,6,22
7,3,2009,6,24
91,3,2009,6,26
30,3,2009,7,03
3,3,2009,7,04A
3,3,2009,7,04B
48,3,2009,7,05
395,3,2009,7,06
32,3,2009,7,07
16,3,2009,7,08A
58,3,2009,7,08B
4,3,2009,7,10
42,3,2009,7,11
1,3,2009,7,13
131,3,2009,7,14
1,3,2009,7,15
1,3,2009,7,16
3,3,2009,7,17
16,3,2009,7,18
4,3,2009,7,22
2,3,2009,7,24
66,3,2009,7,26
1,3,2009,8,02
31,3,2009,8,03
10,3,2009,8,04A
16,3,2009,8,04B
36,3,2009,8,05
670,3,2009,8,06
31,3,2009,8,07
57,3,2009,8,08A
161,3,2009,8,08B
2,3,2009,8,09
11,3,2009,8,10
113,3,2009,8,11
1,3,2009,8,13
113,3,2009,8,14
2,3,2009,8,15
50,3,2009,8,16
3,3,2009,8,17
115,3,2009,8,18
2,3,2009,8,19
1,3,2009,8,20
2,3,2009,8,22
9,3,2009,8,24
229,3,2009,8,26
1,3,2009,9,02
1,3,2009,9,03
2,3,2009,9,04A
3,3,2009,9,04B
5,3,2009,9,05
14,3,2009,9,06
2,3,2009,9,07
5,3,2009,9,08B
3,3,2009,9,11
14,3,2009,9,14
1,3,2009,9,20
8,3,2009,9,26
3,3,2009,10,03
1,3,2009,10,04A
2,3,2009,10,04B
11,3,2009,10,05
55,3,2009,10,06
6,3,2009,10,07
10,3,2009,10,08A
31,3,2009,10,08B
3,3,2009,10,10
17,3,2009,10,11
43,3,2009,10,14
1,3,2009,10,15
3,3,2009,10,17
13,3,2009,10,18
32,3,2009,10,26
1,3,2009,11,03
3,3,2009,11,04A
1,3,2009,11,04B
17,3,2009,11,05
54,3,2009,11,06
8,3,2009,11,07
10,3,2009,11,08A
32,3,2009,11,08B
1,3,2009,11,10
10,3,2009,11,11
40,3,2009,11,14
1,3,2009,11,15
11,3,2009,11,18
2,3,2009,11,20
25,3,2009,11,26
1,3,2009,12,03
1,3,2009,12,04B
12,3,2009,12,05
43,3,2009,12,06
3,3,2009,12,07
2,3,2009,12,08A
10,3,2009,12,08B
3,3,2009,12,11
20,3,2009,12,14
11,3,2009,12,18
1,3,2009,12,24
14,3,2009,12,26
2,3,2009,13,01A
1,3,2009,13,02
6,3,2009,13,03
1,3,2009,13,04A
1,3,2009,13,04B
19,3,2009,13,05
49,3,2009,13,06
8,3,2009,13,07
7,3,2009,13,08A
20,3,2009,13,08B
2,3,2009,13,10
9,3,2009,13,11
36,3,2009,13,14
2,3,2009,13,15
8,3,2009,13,18
2,3,2009,13,19
1,3,2009,13,22
17,3,2009,13,26
3,3,2009,14,02
12,3,2009,14,03
7,3,2009,14,04A
10,3,2009,14,04B
36,3,2009,14,05
112,3,2009,14,06
28,3,2009,14,07
14,3,2009,14,08A
68,3,2009,14,08B
2,3,2009,14,10
21,3,2009,14,11
78,3,2009,14,14
1,3,2009,14,15
4,3,2009,14,16
7,3,2009,14,17
34,3,2009,14,18
1,3,2009,14,19
1,3,2009,14,20
1,3,2009,14,22
8,3,2009,14,24
70,3,2009,14,26
3,3,2009,15,02
16,3,2009,15,03
12,3,2009,15,04A
6,3,2009,15,04B
67,3,2009,15,05
155,3,2009,15,06
39,3,2009,15,07
27,3,2009,15,08A
111,3,2009,15,08B
2,3,2009,15,09
5,3,2009,15,10
25,3,2009,15,11
1,3,2009,15,12
119,3,2009,15,14
5,3,2009,15,15
1,3,2009,15,16
4,3,2009,15,17
75,3,2009,15,18
4,3,2009,15,20
3,3,2009,15,22
4,3,2009,15,24
87,3,2009,15,26
2,3,2009,16,01A
3,3,2009,16,02
14,3,2009,16,03
6,3,2009,16,04A
6,3,2009,16,04B
80,3,2009,16,05
145,3,2009,16,06
52,3,2009,16,07
22,3,2009,16,08A
80,3,2009,16,08B
1,3,2009,16,09
4,3,2009,16,10
18,3,2009,16,11
121,3,2009,16,14
4,3,2009,16,15
2,3,2009,16,16
3,3,2009,16,17
41,3,2009,16,18
1,3,2009,16,20
3,3,2009,16,22
4,3,2009,16,24
64,3,2009,16,26
1,3,2009,17,01A
1,3,2009,17,02
3,3,2009,17,03
2,3,2009,17,04A
2,3,2009,17,04B
22,3,2009,17,05
89,3,2009,17,06
22,3,2009,17,07
19,3,2009,17,08A
51,3,2009,17,08B
2,3,2009,17,10
26,3,2009,17,11
69,3,2009,17,14
2,3,2009,17,15
2,3,2009,17,17
15,3,2009,17,18
2,3,2009,17,20
1,3,2009,17,22
43,3,2009,17,26
1,3,2009,18,01A
1,3,2009,18,04A
3,3,2009,18,04B
18,3,2009,18,05
36,3,2009,18,06
12,3,2009,18,07
10,3,2009,18,08A
24,3,2009,18,08B
1,3,2009,18,10
6,3,2009,18,11
18,3,2009,18,14
1,3,2009,18,15
7,3,2009,18,18
18,3,2009,18,26
4,3,2009,19,02
39,3,2009,19,03
15,3,2009,19,04A
20,3,2009,19,04B
83,3,2009,19,05
234,3,2009,19,06
79,3,2009,19,07
56,3,2009,19,08A
160,3,2009,19,08B
5,3,2009,19,09
4,3,2009,19,10
26,3,2009,19,11
2,3,2009,19,13
170,3,2009,19,14
11,3,2009,19,15
25,3,2009,19,16
7,3,2009,19,17
87,3,2009,19,18
1,3,2009,19,19
8,3,2009,19,20
1,3,2009,19,22
14,3,2009,19,24
121,3,2009,19,26
1,3,2009,20,01A
12,3,2009,20,03
11,3,2009,20,04A
6,3,2009,20,04B
28,3,2009,20,05
48,3,2009,20,06
31,3,2009,20,07
11,3,2009,20,08A
73,3,2009,20,08B
3,3,2009,20,09
1,3,2009,20,10
4,3,2009,20,11
52,3,2009,20,14
4,3,2009,20,15
3,3,2009,20,16
1,3,2009,20,17
38,3,2009,20,18
2,3,2009,20,19
2,3,2009,20,20
2,3,2009,20,22
5,3,2009,20,24
49,3,2009,20,26
4,3,2009,21,02
27,3,2009,21,03
13,3,2009,21,04A
6,3,2009,21,04B
45,3,2009,21,05
130,3,2009,21,06
45,3,2009,21,07
29,3,2009,21,08A
74,3,2009,21,08B
4,3,2009,21,10
13,3,2009,21,11
72,3,2009,21,14
1,3,2009,21,15
5,3,2009,21,16
1,3,2009,21,17
27,3,2009,21,18
2,3,2009,21,20
2,3,2009,21,22
3,3,2009,21,24
51,3,2009,21,26
1,3,2009,22,01A
2,3,2009,22,02
55,3,2009,22,03
12,3,2009,22,04A
21,3,2009,22,04B
98,3,2009,22,05
323,3,2009,22,06
68,3,2009,22,07
50,3,2009,22,08A
140,3,2009,22,08B
4,3,2009,22,09
7,3,2009,22,10
37,3,2009,22,11
180,3,2009,22,14
8,3,2009,22,15
4,3,2009,22,16
4,3,2009,22,17
76,3,2009,22,18
9,3,2009,22,20
2,3,2009,22,22
8,3,2009,22,24
121,3,2009,22,26
4,3,2009,23,01A
4,3,2009,23,02
77,3,2009,23,03
28,3,2009,23,04A
62,3,2009,23,04B
103,3,2009,23,05
243,3,2009,23,06
66,3,2009,23,07
80,3,2009,23,08A
306,3,2009,23,08B
4,3,2009,23,09
4,3,2009,23,10
21,3,2009,23,11
170,3,2009,23,14
27,3,2009,23,15
63,3,2009,23,16
3,3,2009,23,17
471,3,2009,23,18
17,3,2009,23,19
6,3,2009,23,20
1,3,2009,23,22
9,3,2009,23,24
198,3,2009,23,26
2,3,2009,24,02
58,3,2009,24,03
16,3,2009,24,04A
19,3,2009,24,04B
171,3,2009,24,05
483,3,2009,24,06
83,3,2009,24,07
62,3,2009,24,08A
156,3,2009,24,08B
5,3,2009,24,09
11,3,2009,24,10
45,3,2009,24,11
1,3,2009,24,13
223,3,2009,24,14
16,3,2009,24,15
14,3,2009,24,16
7,3,2009,24,17
106,3,2009,24,18
3,3,2009,24,20
9,3,2009,24,22
7,3,2009,24,24
114,3,2009,24,26
4,3,2009,25,01A
18,3,2009,25,02
192,3,2009,25,03
65,3,2009,25,04A
86,3,2009,25,04B
201,3,2009,25,05
522,3,2009,25,06
104,3,2009,25,07
165,3,2009,25,08A
571,3,2009,25,08B
4,3,2009,25,09
20,3,2009,25,10
54,3,2009,25,11
295,3,2009,25,14
43,3,2009,25,15
67,3,2009,25,16
8,3,2009,25,17
893,3,2009,25,18
40,3,2009,25,19
14,3,2009,25,20
10,3,2009,25,22
24,3,2009,25,24
466,3,2009,25,26
3,3,2009,26,01A
3,3,2009,26,02
51,3,2009,26,03
5,3,2009,26,04A
30,3,2009,26,04B
39,3,2009,26,05
119,3,2009,26,06
28,3,2009,26,07
32,3,2009,26,08A
146,3,2009,26,08B
2,3,2009,26,09
4,3,2009,26,10
67,3,2009,26,11
79,3,2009,26,14
11,3,2009,26,15
15,3,2009,26,16
2,3,2009,26,17
244,3,2009,26,18
6,3,2009,26,19
5,3,2009,26,20
3,3,2009,26,22
2,3,2009,26,24
79,3,2009,26,26
2,3,2009,27,01A
4,3,2009,27,02
44,3,2009,27,03
28,3,2009,27,04A
52,3,2009,27,04B
43,3,2009,27,05
152,3,2009,27,06
24,3,2009,27,07
63,3,2009,27,08A
165,3,2009,27,08B
1,3,2009,27,09
1,3,2009,27,10
56,3,2009,27,11
1,3,2009,27,13
85,3,2009,27,14
27,3,2009,27,15
29,3,2009,27,16
3,3,2009,27,17
247,3,2009,27,18
8,3,2009,27,19
3,3,2009,27,20
1,3,2009,27,22
7,3,2009,27,24
116,3,2009,27,26
1,3,2009,28,01A
3,3,2009,28,02
57,3,2009,28,03
21,3,2009,28,04A
23,3,2009,28,04B
54,3,2009,28,05
536,3,2009,28,06
50,3,2009,28,07
86,3,2009,28,08A
173,3,2009,28,08B
14,3,2009,28,10
70,3,2009,28,11
3,3,2009,28,12
2,3,2009,28,13
133,3,2009,28,14
8,3,2009,28,15
14,3,2009,28,16
4,3,2009,28,17
75,3,2009,28,18
1,3,2009,28,19
2,3,2009,28,20
2,3,2009,28,22
12,3,2009,28,24
197,3,2009,28,26
2,3,2009,29,01A
7,3,2009,29,02
60,3,2009,29,03
36,3,2009,29,04A
51,3,2009,29,04B
74,3,2009,29,05
203,3,2009,29,06
38,3,2009,29,07
91,3,2009,29,08A
256,3,2009,29,08B
2,3,2009,29,09
2,3,2009,29,10
12,3,2009,29,11
156,3,2009,29,14
21,3,2009,29,15
2,3,2009,29,17
332,3,2009,29,18
6,3,2009,29,19
9,3,2009,29,20
3,3,2009,29,22
13,3,2009,29,24
191,3,2009,29,26
3,3,2009,30,02
29,3,2009,30,03
14,3,2009,30,04A
21,3,2009,30,04B
58,3,2009,30,05
128,3,2009,30,06
42,3,2009,30,07
39,3,2009,30,08A
105,3,2009,30,08B
1,3,2009,30,09
6,3,2009,30,10
13,3,2009,30,11
1,3,2009,30,13
111,3,2009,30,14
12,3,2009,30,15
7,3,2009,30,16
3,3,2009,30,17
77,3,2009,30,18
1,3,2009,30,19
4,3,2009,30,20
1,3,2009,30,22
16,3,2009,30,24
121,3,2009,30,26
2,3,2009,31,01A
1,3,2009,31,02
9,3,2009,31,03
14,3,2009,31,04A
11,3,2009,31,04B
21,3,2009,31,05
104,3,2009,31,06
24,3,2009,31,07
26,3,2009,31,08A
66,3,2009,31,08B
3,3,2009,31,10
13,3,2009,31,11
78,3,2009,31,14
7,3,2009,31,15
3,3,2009,31,16
6,3,2009,31,17
46,3,2009,31,18
1,3,2009,31,20
11,3,2009,31,24
61,3,2009,31,26
1,3,2009,32,02
34,3,2009,32,03
4,3,2009,32,04A
7,3,2009,32,04B
15,3,2009,32,05
648,3,2009,32,06
21,3,2009,32,07
41,3,2009,32,08A
81,3,2009,32,08B
17,3,2009,32,10
119,3,2009,32,11
64,3,2009,32,14
1,3,2009,32,15
18,3,2009,32,16
3,3,2009,32,17
52,3,2009,32,18
1,3,2009,32,20
2,3,2009,32,22
2,3,2009,32,24
158,3,2009,32,26
9,3,2009,33,03
6,3,2009,33,04B
5,3,2009,33,05
77,3,2009,33,06
10,3,2009,33,07
16,3,2009,33,08A
33,3,2009,33,08B
3,3,2009,33,10
15,3,2009,33,11
16,3,2009,33,14
2,3,2009,33,15
1,3,2009,33,16
1,3,2009,33,17
32,3,2009,33,18
1,3,2009,33,20
1,3,2009,33,24
61,3,2009,33,26
1,3,2009,34,02
9,3,2009,34,03
1,3,2009,34,04A
1,3,2009,34,04B
12,3,2009,34,05
42,3,2009,34,06
15,3,2009,34,07
7,3,2009,34,08A
25,3,2009,34,08B
4,3,2009,34,11
20,3,2009,34,14
2,3,2009,34,15
1,3,2009,34,17
20,3,2009,34,18
2,3,2009,34,20
1,3,2009,34,24
13,3,2009,34,26
1,3,2009,35,01A
2,3,2009,35,02
20,3,2009,35,03
7,3,2009,35,04A
10,3,2009,35,04B
11,3,2009,35,05
116,3,2009,35,06
18,3,2009,35,07
34,3,2009,35,08A
68,3,2009,35,08B
2,3,2009,35,10
12,3,2009,35,11
1,3,2009,35,13
38,3,2009,35,14
2,3,2009,35,17
98,3,2009,35,18
2,3,2009,35,19
1,3,2009,35,22
1,3,2009,35,24
83,3,2009,35,26
1,3,2009,36,02
5,3,2009,36,03
1,3,2009,36,04A
2,3,2009,36,04B
9,3,2009,36,05
16,3,2009,36,06
7,3,2009,36,07
9,3,2009,36,08A
29,3,2009,36,08B
1,3,2009,36,11
11,3,2009,36,14
16,3,2009,36,18
13,3,2009,36,26
1,3,2009,37,02
4,3,2009,37,03
1,3,2009,37,04A
8,3,2009,37,04B
5,3,2009,37,05
37,3,2009,37,06
8,3,2009,37,07
9,3,2009,37,08A
27,3,2009,37,08B
1,3,2009,37,09
3,3,2009,37,10
5,3,2009,37,11
11,3,2009,37,14
2,3,2009,37,15
1,3,2009,37,16
31,3,2009,37,18
25,3,2009,37,26
1,3,2009,38,01A
9,3,2009,38,02
29,3,2009,38,03
15,3,2009,38,04A
24,3,2009,38,04B
59,3,2009,38,05
128,3,2009,38,06
37,3,2009,38,07
47,3,2009,38,08A
118,3,2009,38,08B
3,3,2009,38,10
28,3,2009,38,11
75,3,2009,38,14
10,3,2009,38,15
20,3,2009,38,16
3,3,2009,38,17
96,3,2009,38,18
3,3,2009,38,19
2,3,2009,38,20
1,3,2009,38,24
89,3,2009,38,26
18,3,2009,39,03
2,3,2009,39,04A
5,3,2009,39,04B
32,3,2009,39,05
88,3,2009,39,06
19,3,2009,39,07
18,3,2009,39,08A
55,3,2009,39,08B
4,3,2009,39,10
8,3,2009,39,11
35,3,2009,39,14
4,3,2009,39,15
4,3,2009,39,17
29,3,2009,39,18
1,3,2009,39,20
1,3,2009,39,24
43,3,2009,39,26
1,3,2009,40,01A
1,3,2009,40,02
24,3,2009,40,03
14,3,2009,40,04A
22,3,2009,40,04B
45,3,2009,40,05
90,3,2009,40,06
19,3,2009,40,07
37,3,2009,40,08A
125,3,2009,40,08B
11,3,2009,40,11
58,3,2009,40,14
10,3,2009,40,15
28,3,2009,40,16
3,3,2009,40,17
75,3,2009,40,18
3,3,2009,40,19
2,3,2009,40,20
3,3,2009,40,24
76,3,2009,40,26
1,3,2009,41,02
19,3,2009,41,03
2,3,2009,41,04A
4,3,2009,41,04B
18,3,2009,41,05
106,3,2009,41,06
10,3,2009,41,07
14,3,2009,41,08A
29,3,2009,41,08B
5,3,2009,41,10
18,3,2009,41,11
27,3,2009,41,14
1,3,2009,41,15
11,3,2009,41,18
1,3,2009,41,20
1,3,2009,41,24
33,3,2009,41,26
7,3,2009,42,02
63,3,2009,42,03
27,3,2009,42,04A
38,3,2009,42,04B
80,3,2009,42,05
140,3,2009,42,06
31,3,2009,42,07
47,3,2009,42,08A
171,3,2009,42,08B
1,3,2009,42,09
5,3,2009,42,10
21,3,2009,42,11
110,3,2009,42,14
23,3,2009,42,15
16,3,2009,42,16
1,3,2009,42,17
131,3,2009,42,18
1,3,2009,42,19
4,3,2009,42,20
20,3,2009,42,24
120,3,2009,42,26
15,3,2009,43,02
84,3,2009,43,03
28,3,2009,43,04A
57,3,2009,43,04B
169,3,2009,43,05
295,3,2009,43,06
61,3,2009,43,07
93,3,2009,43,08A
316,3,2009,43,08B
1,3,2009,43,09
18,3,2009,43,10
41,3,2009,43,11
2,3,2009,43,13
187,3,2009,43,14
24,3,2009,43,15
39,3,2009,43,16
4,3,2009,43,17
272,3,2009,43,18
4,3,2009,43,19
4,3,2009,43,20
2,3,2009,43,22
13,3,2009,43,24
225,3,2009,43,26
1,3,2009,44,01A
5,3,2009,44,02
79,3,2009,44,03
25,3,2009,44,04A
33,3,2009,44,04B
111,3,2009,44,05
229,3,2009,44,06
62,3,2009,44,07
56,3,2009,44,08A
148,3,2009,44,08B
1,3,2009,44,09
7,3,2009,44,10
45,3,2009,44,11
1,3,2009,44,13
128,3,2009,44,14
12,3,2009,44,15
11,3,2009,44,16
3,3,2009,44,17
141,3,2009,44,18
3,3,2009,44,19
3,3,2009,44,20
1,3,2009,44,22
6,3,2009,44,24
94,3,2009,44,26
21,3,2009,45,03
2,3,2009,45,04A
12,3,2009,45,04B
30,3,2009,45,05
64,3,2009,45,06
30,3,2009,45,07
22,3,2009,45,08A
48,3,2009,45,08B
1,3,2009,45,09
3,3,2009,45,10
11,3,2009,45,11
27,3,2009,45,14
3,3,2009,45,15
1,3,2009,45,16
14,3,2009,45,18
1,3,2009,45,24
21,3,2009,45,26
6,3,2009,46,01A
2,3,2009,46,02
42,3,2009,46,03
20,3,2009,46,04A
44,3,2009,46,04B
115,3,2009,46,05
142,3,2009,46,06
21,3,2009,46,07
58,3,2009,46,08A
193,3,2009,46,08B
1,3,2009,46,09
6,3,2009,46,10
20,3,2009,46,11
117,3,2009,46,14
19,3,2009,46,15
9,3,2009,46,16
6,3,2009,46,17
180,3,2009,46,18
1,3,2009,46,19
6,3,2009,46,20
2,3,2009,46,22
5,3,2009,46,24
118,3,2009,46,26
1,3,2009,47,01A
2,3,2009,47,03
2,3,2009,47,04A
3,3,2009,47,04B
5,3,2009,47,05
13,3,2009,47,06
3,3,2009,47,07
5,3,2009,47,08A
24,3,2009,47,08B
1,3,2009,47,10
9,3,2009,47,14
17,3,2009,47,18
2,3,2009,47,19
1,3,2009,47,24
8,3,2009,47,26
1,3,2009,48,01A
2,3,2009,48,02
18,3,2009,48,03
8,3,2009,48,04A
1,3,2009,48,04B
36,3,2009,48,05
61,3,2009,48,06
16,3,2009,48,07
13,3,2009,48,08A
33,3,2009,48,08B
2,3,2009,48,10
9,3,2009,48,11
40,3,2009,48,14
3,3,2009,48,15
28,3,2009,48,18
2,3,2009,48,20
1,3,2009,48,24
42,3,2009,48,26
12,3,2009,49,02
83,3,2009,49,03
33,3,2009,49,04A
59,3,2009,49,04B
139,3,2009,49,05
260,3,2009,49,06
69,3,2009,49,07
90,3,2009,49,08A
271,3,2009,49,08B
4,3,2009,49,09
5,3,2009,49,10
33,3,2009,49,11
182,3,2009,49,14
34,3,2009,49,15
29,3,2009,49,16
6,3,2009,49,17
201,3,2009,49,18
3,3,2009,49,19
10,3,2009,49,20
13,3,2009,49,24
186,3,2009,49,26
5,3,2009,50,03
4,3,2009,50,04A
10,3,2009,50,04B
18,3,2009,50,05
35,3,2009,50,06
5,3,2009,50,07
25,3,2009,50,08A
39,3,2009,50,08B
3,3,2009,50,10
10,3,2009,50,11
21,3,2009,50,14
5,3,2009,50,15
20,3,2009,50,18
4,3,2009,50,24
20,3,2009,50,26
1,3,2009,51,01A
1,3,2009,51,02
10,3,2009,51,03
9,3,2009,51,04A
8,3,2009,51,04B
43,3,2009,51,05
72,3,2009,51,06
19,3,2009,51,07
13,3,2009,51,08A
64,3,2009,51,08B
1,3,2009,51,09
4,3,2009,51,10
15,3,2009,51,11
59,3,2009,51,14
7,3,2009,51,15
1,3,2009,51,17
29,3,2009,51,18
1,3,2009,51,20
1,3,2009,51,24
40,3,2009,51,26
4,3,2009,52,03
12,3,2009,52,04A
6,3,2009,52,04B
35,3,2009,52,05
47,3,2009,52,06
14,3,2009,52,07
14,3,2009,52,08A
36,3,2009,52,08B
1,3,2009,52,10
7,3,2009,52,11
72,3,2009,52,14
6,3,2009,52,15
1,3,2009,52,17
27,3,2009,52,18
3,3,2009,52,20
2,3,2009,52,22
5,3,2009,52,24
19,3,2009,52,26
2,3,2009,53,01A
8,3,2009,53,02
36,3,2009,53,03
25,3,2009,53,04A
37,3,2009,53,04B
90,3,2009,53,05
163,3,2009,53,06
50,3,2009,53,07
59,3,2009,53,08A
163,3,2009,53,08B
3,3,2009,53,09
2,3,2009,53,10
24,3,2009,53,11
125,3,2009,53,14
21,3,2009,53,15
4,3,2009,53,16
110,3,2009,53,18
3,3,2009,53,19
3,3,2009,53,20
4,3,2009,53,24
114,3,2009,53,26
8,3,2009,54,03
6,3,2009,54,04A
10,3,2009,54,04B
22,3,2009,54,05
17,3,2009,54,06
3,3,2009,54,07
14,3,2009,54,08A
47,3,2009,54,08B
1,3,2009,54,09
1,3,2009,54,11
37,3,2009,54,14
7,3,2009,54,15
1,3,2009,54,17
15,3,2009,54,18
1,3,2009,54,22
1,3,2009,54,24
20,3,2009,54,26
1,3,2009,55,02
3,3,2009,55,04A
1,3,2009,55,04B
14,3,2009,55,05
24,3,2009,55,06
7,3,2009,55,07
2,3,2009,55,08A
23,3,2009,55,08B
1,3,2009,55,09
1,3,2009,55,10
4,3,2009,55,11
21,3,2009,55,14
1,3,2009,55,17
14,3,2009,55,18
13,3,2009,55,26
1,3,2009,56,01A
2,3,2009,56,02
4,3,2009,56,03
4,3,2009,56,04A
5,3,2009,56,04B
19,3,2009,56,05
100,3,2009,56,06
20,3,2009,56,07
17,3,2009,56,08A
59,3,2009,56,08B
3,3,2009,56,09
2,3,2009,56,10
15,3,2009,56,11
78,3,2009,56,14
6,3,2009,56,15
55,3,2009,56,16
7,3,2009,56,17
36,3,2009,56,18
3,3,2009,56,19
2,3,2009,56,24
48,3,2009,56,26
1,3,2009,57,02
8,3,2009,57,03
2,3,2009,57,04A
4,3,2009,57,04B
25,3,2009,57,05
55,3,2009,57,06
12,3,2009,57,07
6,3,2009,57,08A
21,3,2009,57,08B
2,3,2009,57,10
8,3,2009,57,11
55,3,2009,57,14
5,3,2009,57,15
9,3,2009,57,16
1,3,2009,57,17
16,3,2009,57,18
1,3,2009,57,22
2,3,2009,57,24
18,3,2009,57,26
1,3,2009,58,01A
3,3,2009,58,02
19,3,2009,58,03
3,3,2009,58,04A
11,3,2009,58,04B
50,3,2009,58,05
79,3,2009,58,06
27,3,2009,58,07
22,3,2009,58,08A
82,3,2009,58,08B
1,3,2009,58,10
13,3,2009,58,11
67,3,2009,58,14
11,3,2009,58,15
11,3,2009,58,16
5,3,2009,58,17
65,3,2009,58,18
3,3,2009,58,20
5,3,2009,58,22
11,3,2009,58,24
50,3,2009,58,26
2,3,2009,59,02
3,3,2009,59,03
3,3,2009,59,04A
1,3,2009,59,04B
16,3,2009,59,05
77,3,2009,59,06
8,3,2009,59,07
9,3,2009,59,08A
19,3,2009,59,08B
2,3,2009,59,09
3,3,2009,59,10
8,3,2009,59,11
46,3,2009,59,14
6,3,2009,59,15
1,3,2009,59,17
30,3,2009,59,18
2,3,2009,59,20
1,3,2009,59,22
1,3,2009,59,24
18,3,2009,59,26
4,3,2009,60,02
5,3,2009,60,03
7,3,2009,60,04A
4,3,2009,60,04B
36,3,2009,60,05
90,3,2009,60,06
20,3,2009,60,07
15,3,2009,60,08A
40,3,2009,60,08B
1,3,2009,60,09
1,3,2009,60,10
7,3,2009,60,11
1,3,2009,60,13
68,3,2009,60,14
5,3,2009,60,15
1,3,2009,60,16
2,3,2009,60,17
24,3,2009,60,18
1,3,2009,60,19
1,3,2009,60,20
3,3,2009,60,22
4,3,2009,60,24
32,3,2009,60,26
1,3,2009,61,01A
1,3,2009,61,02
31,3,2009,61,03
25,3,2009,61,04A
31,3,2009,61,04B
72,3,2009,61,05
184,3,2009,61,06
47,3,2009,61,07
62,3,2009,61,08A
187,3,2009,61,08B
4,3,2009,61,09
6,3,2009,61,10
14,3,2009,61,11
1,3,2009,61,13
122,3,2009,61,14
22,3,2009,61,15
20,3,2009,61,16
4,3,2009,61,17
170,3,2009,61,18
1,3,2009,61,19
7,3,2009,61,20
4,3,2009,61,22
18,3,2009,61,24
101,3,2009,61,26
8,3,2009,62,03
3,3,2009,62,04A
1,3,2009,62,04B
24,3,2009,62,05
57,3,2009,62,06
10,3,2009,62,07
10,3,2009,62,08A
21,3,2009,62,08B
1,3,2009,62,10
5,3,2009,62,11
50,3,2009,62,14
1,3,2009,62,15
1,3,2009,62,17
9,3,2009,62,18
1,3,2009,62,19
2,3,2009,62,22
7,3,2009,62,24
12,3,2009,62,26
1,3,2009,63,02
24,3,2009,63,03
11,3,2009,63,04A
11,3,2009,63,04B
49,3,2009,63,05
105,3,2009,63,06
27,3,2009,63,07
19,3,2009,63,08A
77,3,2009,63,08B
1,3,2009,63,09
3,3,2009,63,10
16,3,2009,63,11
101,3,2009,63,14
5,3,2009,63,15
9,3,2009,63,16
3,3,2009,63,17
66,3,2009,63,18
4,3,2009,63,20
5,3,2009,63,22
10,3,2009,63,24
46,3,2009,63,26
2,3,2009,64,02
6,3,2009,64,03
2,3,2009,64,04A
3,3,2009,64,04B
19,3,2009,64,05
48,3,2009,64,06
7,3,2009,64,07
6,3,2009,64,08A
31,3,2009,64,08B
7,3,2009,64,11
54,3,2009,64,14
2,3,2009,64,15
3,3,2009,64,17
9,3,2009,64,18
1,3,2009,64,20
2,3,2009,64,22
2,3,2009,64,24
32,3,2009,64,26
1,3,2009,65,02
19,3,2009,65,03
7,3,2009,65,04A
